,,,,,,,,,,,,,,,HDA SAN JOSE,,,,,PUEBLA,,,,,,,,LEON,,,,,,,,MONTERREY 2,,,,,,,,MTY RESORTES,,MTY TELAS,,,,,,YUCATAN,,,,,,,,,,TECATE,,,,,,,,CD JUATREZ,,,,,,OCOTLAN,,,,,,CD JUAREZ II,,,,,,,,,,,,,,
,10101,,10102,,10103,,10106,,10112,,10120, ,TOTAL,,11108,,,,,10201,,10202,,10220,,TOTAL,,10301,,10302,,10320,,TOTAL,,10401,,10402,,10420,,TOTAL,,11211,,10710,,10720,,TOTAL,,10501,,10502,,10508,,10520,,TOTAL,,10601,,10602,,10620,,TOTAL,,10802,,10820,,TOTAL,,10902,,10920,,TOTAL,,11001,,11002,,11020,,TOTAL,,,TOTAL,,,,,
,ESPUMADO,%,CORTE GDL,%,POLIETILENO,%,CORRUGADO,%,ALM VALLARTA,%,ADMON,%,GUADALAJARA,%,COSTURA HSJ,%,,,,ESPUMADO,%,CORTE,%,ADMON,%,PUEBLA,%,ESPUMADO,%,CORTE,%,ADMON,%,LEON,%,ESPUMADO,%,CORTE,%,ADMON,%,MTY2,%,RESORTES,%,TELAS,%,ADMON,%,MTY TELAS,%,ESPUMADO,%,CORTE,%,COSTURA,%,ADMON,%,YUCATAN,%,ESPUMADO,%,CORTE,%,ADMON,%,TKT,%,CORTE,%,ADMON,%,JUÁREZ,%,CORTE,%,ADMON,%,OCOTLAN,%,ESPUMADO,%,CORTE,%,ADMON,%,JRZ II,%,,GENERAL,%,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEGUROS,0,,0,,0,,0,,0,,0,,0,,0,,,,SEGUROS,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
MAQUILA,0,,0,,27566.64,,0,,61254.22,,0,,88820.86,,0,,,,MAQUILA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10426,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30080.39,,0,,30080.39,,,129327.25,,,,,
RECOLECCION DE BASURA ,47392.88,,0,,0,,2850,,6795,,0,,57037.88,,0,,,,,5770,,0,,0,,5770,,16350,,0,,0,,16350,,3585,,36200,,0,,39785,,20037.5,,0,,0,,0,,0,,0,,0,,0,,0,,58155,,0,,0,,58155,,4277.28,,0,,4277.28,,4600,,0,,4600,,0,,0,,0,,0,,,206012.66,,,,,
MANTENIMIENTO INSTALACIONES,6903.04,,31296.16,,0,,455.86,,10256.720000000001,,0,,48911.78,,0,,,,MANTENIMIENTO,1800,,350.43,,0,,2150.43,,2210,,31515.47,,0,,33725.47,,0,,40340.53,,0,,40340.53,,3871.75,,6997.66,,0,,6997.66,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2122.84,,0,,2122.84,,11136.7,,0,,0,,11136.7,,,149257.16,,,,,
MANTENIMIENTO ACTIVO FIJO,35466.8,,161973.22,,3382.21,,14153.2,,49745.07,,0,,264720.5,,5341.09,,,,MANTENIMIENTO,458049.82999999996,,59300.03,,0,,517349.86,,372342.82999999996,,556254.55,,0,,928597.38,,53113.91,,430049.18,,0,,483163.08999999997,,261234.37999999995,,70142.59,,0,,70142.59,,0,,29973.68,,40306.07,,0,,70279.75,,179871.21,,287961.79,,0,,467833,,14992.82,,0,,14992.82,,12851.36,,0,,12851.36,,47306.18,,1897.6,,0,,49203.78,,,3140368.5099999993,,,,,
MANTENIMIENTO MAYORES FABRIC,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,MANTENIMIENTO,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
FLETES MERCANCIAS,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
FLETES INTERPLANTAS,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
FLETES REFACCIONES,112877.62000000001,,209675.55,,0,,0,,61362.88,,0,,383916.05,,0,,,,,25491.2,,70230.04,,0,,95721.23999999999,,75532.75,,1062620.42,,0,,1138153.17,,153045.61,,698455.5599999999,,0,,851501.1699999999,,28247.89,,99895.73000000001,,0,,99895.73000000001,,0,,648061.26,,236455.04,,0,,884516.3,,27190.62,,143930.89,,0,,171121.51,,173899.13999999998,,0,,173899.13999999998,,18500,,0,,18500,,0,,85050,,0,,85050,,,3930522.1999999997,,,,,
FLETES ACTIVOS FIJOS FABRIC,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
GASTOS DE IMPORTACION MERCANCIAS,164934.51,,0,,0,,0,,0,,0,,164934.51,,0,,,,,3747.84,,0,,0,,3747.84,,134090.4,,59341.600000000006,,0,,193432,,59033.13,,118567.66,,0,,177600.79,,12605.86,,33370.75,,0,,33370.75,,0,,0,,86000.22,,0,,86000.22,,39848.28,,19734.760000000002,,0,,59583.04,,10388.45,,0,,10388.45,,0,,0,,0,,0,,0,,0,,0,,,741663.46,,,,,
GASTOS DE IMPORTACION REFACCIONES,4211.03,,63986.5,,0,,0,,0,,0,,68197.53,,0,,,,,4228.7300000000005,,0,,0,,4228.7300000000005,,126275.86000000002,,291916.58,,0,,418192.44000000006,,24725.88,,18063.809999999998,,0,,42789.69,,6821.43,,3721.41,,0,,3721.41,,0,,13087.17,,8279.39,,0,,21366.559999999998,,50356.78,,63527.02000000002,,0,,113883.80000000002,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,679201.5900000003,,,,,
GASTOS DE IMPORTACION ACTIVOS FIJOS,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
HONORARIOS,24960,0,3150,0,0,0,0,0,0,0,0,,28110,,0,0,,,,17538,0,0,0,0,,17538,,39036,0,41144,0,0,,80180,,20130,,262387.17000000004,0,0,,282517.17000000004,,8560,0,44934,0,0,,44934,,0,0,4270,0,85469.03,0,0,,89739.03,,47612.61,0,219442.4,0,0,,267055.01,,5767,0,0,,5767,,0,0,0,,0,,0,0,0,0,0,,0,,,824400.2100000001,,,,,
(+) GASTOS DE FABRICACION,1506346.5300000003,0.043500995815850735,7076817.4799999995,0.1831218778900566,2357092.5300000007,0.13880416777161186,1320683.4500000002,0.21079032719315882,1237498.5,0.0372914479781224,0,,13498438.489999998,0.10407063471751428,0,,,,(+) GASTOS DE FABRICACION,1154582.97,0.15157202820440754,1039663.1200000001,0.09102311631589778,0,,2194246.0899999994,0.1152479146968127,2736443.0999999996,0.04231806021189601,7022789.449999999,0.08006355970403393,0,,9759232.549999999,0.06404582771448171,2100401.07,0.03936921775498951,8975115.64,0.16980478817640227,0,,11075516.709999995,0.10428251214535014,3205972.9800000004,0.2599890417831157,1219427.0699999998,0.5069210480303888,0,,1219427.0699999998,0.5069210480303888,0,,835644.15,0.12860318910194007,4101343.7100000004,0.3294921268364792,0,,4936987.859999999,0.2605914153552182,1667984.9000000001,0.02878261724288546,4127362.9899999998,0.1946763686244291,0,,5795347.89,0.07321770895559519,2701432.33,0.15399414369115866,0,,2701432.33,0.15399414369115866,550346.7300000001,0.06848074317837005,0,,550346.7300000001,0.06848074317837005,1832994.35,0.18421654231860973,399377.7899999999,0.11428006700434953,0,,2232372.14,0.16603803742836667,,57169320.83999999,0.10223633144274138,57556719.58,-387398.74000000954,,
(=) COSTO DE VENTA,32881919.069999993,0.9495797914980506,30370925.789999977,0.7858872974528582,16752939.800000004,0.9865450070672083,6625207.419999999,1.0574294996914992,26941197.77999999,0.8118606006239009,0,,113572189.85999998,0.8756220131494808,0,,,,(=) COSTO DE VENTA,8306242.06,1.0904317736394087,8749723.860000003,0.7660434590011872,0,,17055965.919999998,0.8958268237907193,64946078.199999996,1.0043665983020464,69186112.39999984,0.7887587233342715,0,,134132190.59999982,0.8802543771880519,42461313.53000001,0.7958807117373317,52243269.900000155,0.9884170560962419,0,,94704583.43000017,0.89169942408577,11269093.989999998,0.9138695074791202,2472220.099999997,1.0277124683264505,0,,2472220.099999997,1.0277124683264505,0,,4156939.44,0.6397408141822483,13171933.390000004,1.058201568582882,0,,17328872.829999987,0.9146782664521849,43936044.55000001,0.7581569554070987,19244984.919999983,0.9077330459023902,0,,63181029.469999984,0.7982213173486193,13604151.140000006,0.7754995682047682,0,,13604151.140000006,0.7754995682047682,5804391.689999993,0.7222520548628585,0,,5804391.689999993,0.7222520548628585,11107510.669999998,1.1163085196604472,3069064.1699999985,0.878198206736154,0,,14176574.840000002,1.054416789079782,,487301263.86999995,0.8714445579108983,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTILIDAD BRUTA,1745944.0799999684,0.0504202085019494,8274470.169999987,0.2141127025471418,228484.94999998435,0.013454992932791726,-359818.16999999806,-0.0574294996914993,6243314.141500011,0.1881393993760991,0,0,16132395.171499938,0.12437798685051914,0,0,,,UTILIDAD BRUTA,-688853.9199999971,-0.09043177363940876,2672244.1199999973,0.23395654099881283,0,0,1983390.2000000067,0.10417317620928067,-282360.4800001681,-0.004366598302046542,18529066.340000167,0.21124127666572848,0,0,18246705.860000044,0.11974562281194814,10890040.390000157,0.2041192882626684,612222.1999998316,0.011582943903758145,0,0,11502262.589999959,0.10830057591422998,1062091.039999999,0.08613049252087975,-66663.89999999665,-0.027712468326450506,0,0,-66663.89999999665,-0.000627679876563164,0,,2340909.9199999985,0.36025918581775174,-724462.3400000129,-0.058201568582882016,0,0,1616447.580000002,0.08532173354781508,14015075.249999955,0.24184304459290126,1956165.5800000168,0.0922669540976098,0,0,15971240.829999998,0.20177868265138066,3938284.3399999943,0.34479910527642665,0,0,3938284.3399999943,0.2245004317952318,2232126.3800000064,0.19542397456449587,0,0,2232126.3800000064,0.2777479451371415,-1157294.8699999936,-0.019970189946182788,425664.18000000156,0.020077409478320603,0,0,-731630.6899999976,-0.009243331710221302,,70853634.4314999,0.1285554420891017,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,42449.15,,19523.8,,0,,64942.51,,272788.36,,1812337.3,,2212041.12,,154714.91,,,,MANO DE OBRA INDIRECTA,0,,0,,147076.36,,147076.36,,0,,162264.04,,1216279.69,,1378543.73,,253221.81,,640292.68,,1436533.84,,2330048.33,,373315.8,,293004.02,,0,,293004.02,,0,,0,,57476.16,,842800.81,,900276.9700000001,,36514.5,,227571.51,,1310828.62,,1574914.6300000001,,494539.19,,0,,494539.19,,168521.46,,0,,168521.46,,27166.6,,0,,101775.85,,128942.45000000001,,,10001224.059999999,,,,,
LABOR INDIRECTA,14131.35,,5284.599999999999,,1048.05,,19804.02,,78310.16,,491172.19,,609750.37,,41838.44,,,,IMPTOS S/SALARIOS,1907.08,,3048.35,,40414.43,,45369.86,,105.47,,48444.33,,344034.87,,392584.67,,74497.2,,179601.35,,398842.71,,652941.26,,98214.98,,86860.98,,0,,86860.98,,0,,0,,15732.64,,247999.64,,263732.28,,9704.47,,74595.87,,360214.28,,444514.62,,151547.72,,0,,151547.72,,51509.32,,0,,51509.32,,8178.97,,0,,29977.23,,38156.2,,,2835182.2600000002,,,,,
COMBUSTIBLE,0,,0,,0,,0,,0,,1466.09,,1466.09,,0,,,,COMBUSTIBLE ,0,,0,,0,,0,,0,,0,,23297.87,,23297.87,,0,,0,,24685.16,,24685.16,,0,,951.88,,0,,951.88,,0,,0,,4687.5,,0,,4687.5,,0,,0,,35384.69,,35384.69,,9444.15,,0,,9444.15,,0,,0,,0,,0,,835.66,,6979.38,,7815.04,,,107732.37999999999,,,,,
ENERGIA ELECTRICA,0,,0,,0,,0,,372.41,,839356.26,,839728.67,,47685.34,,,,ENERGIA ELECTRICA,0,,0,,75124.62,,75124.62,,0,,0,,220890.17,,220890.17,,0,,43322.88,,469487.38,,512810.26,,521783.4,,551.77,,0,,551.77,,0,,0,,0,,123974.14,,123974.14,,0,,0,,210445.98,,210445.98,,93599.96,,0,,93599.96,,44306.57,,0,,44306.57,,0,,0,,146391.79,,146391.79,,,2789607.33,,,,,
DEPRECIACIONES Y AMORT.,12687.32,,455.06,,0,,0,,1447.01,,102151.19,,116740.58,,0,,,,DEPRECIACIONES Y AMORT.,528.89,,0,,83898.51,,84427.4,,726.6,,3377.56,,139252.1,,143356.26,,4191.73,,13907.3,,216044.07,,234143.1,,2411.98,,3798,,0,,3798,,0,,0,,9432.15,,56162.93,,65595.08,,0,,4907.81,,242017.96,,246925.77,,25225.28,,0,,25225.28,,2167.11,,0,,2167.11,,6548.42,,0,,5280.02,,11828.44,,,936618.9999999999,,,,,
TRANSPORTE DE PERSONAL,0,,0,,0,,0,,6939.62,,0,,6939.62,,0,,,,TRANSPORTE DE PERSONAL,0,,0,,0,,0,,0,,0,,711863.27,,711863.27,,0,,0,,1343386.74,,1343386.74,,28704.04,,6792.01,,0,,6792.01,,0,,0,,0,,0,,0,,0,,0,,258954,,258954,,154235,,0,,154235,,0,,0,,0,,0,,0,,0,,0,,,2510874.6799999997,,,,,
DERECHOS Y CONTRIB,2411.76,,6410.48,,80.67,,0,,37873.58,,62112.21,,108888.70000000001,,54592.81,,,,DERECHOS Y CONTRIB,0,,0,,49727.36,,49727.36,,0,,4664.06,,68687.24,,73351.3,,0,,89831.77,,168557.12,,258388.89,,36580.57,,72494.35,,0,,72494.35,,0,,0,,0,,23395.56,,23395.56,,0,,4709.38,,175481.15,,180190.53,,47860.62,,0,,47860.62,,5839.11,,0,,5839.11,,0,,6862.95,,0,,6862.95,,,863579.94,,,,,
DIVERSOS,0,,0,,0,,0,,3508,,146061.36,,149569.36,,0,,,,DIVERSOS,600,,0,,12709.83,,13309.83,,0,,0,,164684.41,,164684.41,,0,,0,,59952.45,,59952.45,,10757.52,,4354.73,,0,,4354.73,,0,,0,,0,,47332.84,,47332.84,,0,,0,,35249.38,,35249.38,,23851.97,,0,,23851.97,,8088.59,,0,,8088.59,,12000,,603.99,,8044.47,,20648.46,,,537799.54,,,,,
NO DEDUCIBLES,125.24,,0,,0,,0,,0,,6648.32,,6773.5599999999995,,0,,,,NO DEDUCIBLES,0,,1090.52,,39.8,,1130.32,,63,,791,,56570,,57424,,0,,3330445.1,,4540,,3334985.1,,0,,0,,0,,0,,0,,181.3,,0,,75.99,,257.29,,0,,0,,14750.39,,14750.39,,1239.37,,0,,1239.37,,0,,0,,0,,992.6,,0,,0,,992.6,,,3417552.6300000004,,,,,
EQUIPOS MENORES,0,,0,,4110,,0,,0,,6797.57,,10907.57,,0,,1,,EQUIPOS MENORES,0,,0,,824.12,,824.12,,1919.57,,590,,5850.67,,8360.24,,0,,0,,2648.57,,2648.57,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2337.5,,0,,0,,2337.5,,,25078,,,,,
GASTOS DE VIAJE,1091.38,,668.1,,478.79,,0,,596.9,,3724.69,,6559.860000000001,,0,,,,GASTOS DE VIAJE,0,,0,,9759.46,,9759.46,,3076.28,,350,,7985.28,,11411.56,,2249.91,,5114.78,,29712.71,,37077.4,,0,,0,,0,,0,,0,,0,,0,,1034.64,,1034.64,,0,,0,,11626.25,,11626.25,,13702.01,,0,,13702.01,,0,,0,,0,,44244.31,,3504.04,,32497.77,,80246.12,,,171417.3,,,,,
TELEFONO,0,,0,,0,,0,,8731.34,,30536.28,,39267.619999999995,,14289.3,,,,TELEFONO,0,,0,,9666.62,,9666.62,,0,,9113.59,,29227.34,,38340.93,,0,,5219.16,,24270.56,,29489.72,,3395,,5406.85,,0,,5406.85,,0,,0,,0,,22734.33,,22734.33,,0,,0,,42073.34,,42073.34,,11924.96,,0,,11924.96,,11454.91,,0,,11454.91,,0,,0,,7980,,7980,,,221734.28,,,,,
ARRENDAM MAQ Y EQUIPO,0,,0,,0,,0,,4980.95,,17433.29,,22414.24,,0,,,,ARRENDAM MAQ Y EQUIPO,0,,0,,1660.31,,1660.31,,0,,0,,0,,0,,0,,0,,9961.88,,9961.88,,0,,0,,0,,0,,0,,0,,0,,28078.48,,28078.48,,0,,0,,9961.88,,9961.88,,6641.24,,0,,6641.24,,1660.31,,0,,1660.31,,3320.62,,0,,0,,3320.62,,,83698.96,,,,,
ARRENDAMIENTO,1105729.51,,2211459.03,,176916.72,,265375.08,,1150978.77,,663437.71,,5573896.82,,1496956.65,,,,ARRENDAMIENTO,172184.75,,545251.72,,0,,717436.47,,1590008.21,,2594223.91,,0,,4184232.12,,1843096.29,,4258187.9799999995,,284031.78,,6385316.05,,1121265.67,,746834.93,,0,,746834.93,,0,,0,,0,,0,,0,,2701469.58,,4599799.56,,34754.09,,7336023.2299999995,,1715246.38,,0,,1715246.38,,690027.34,,0,,690027.34,,0,,0,,2965323.44,,2965323.44,,,31435602.450000003,,,,,
MENSAJERIA Y PAQUETERIA,0,,0,,0,,0,,0,,0,,0,,0,,,,MENSAJERIA Y PAQUETERIA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
SEGUROS,0,,76768.99,,0,,0,,978.28,,274889.66,,352636.93,,40541.92,,,,SEGUROS,0,,3631.31,,51177.01,,54808.32,,0,,40048.23,,300109.79,,340158.01999999996,,0,,47990.86,,334372.75,,382363.61,,98852.22,,36501.38,,0,,36501.38,,0,,707.52,,6428.32,,108476.86,,115612.7,,0,,42504.95,,277138.14,,319643.09,,82959.66,,0,,82959.66,,18824.65,,0,,18824.65,,0,,0,,129133.53,,129133.53,,,1931494.1099999996,,,,,
HONORARIOS,107988.89,,323033.43,,112322.83,,65440.26,,69326.07,,100510.5,,778621.98,,0,,,,HONORARIOS,10743.92,,77208.17,,8790.48,,96742.56999999999,,23441.29,,261761.02,,59859.29,,345061.6,,26371.45,,428341.48,,80938.97,,535651.9,,90541.94,,38484.53,,0,,38484.53,,0,,11720.64,,232275.45,,33208.49,,277204.58,,17580.96,,157228.85,,48026.119999999995,,222835.93,,128539.48,,0,,128539.48,,45113.16,,0,,45113.16,,38092.09,,0,,0,,38092.09,,,2596889.76,,,,,
PAPELERIA,1150,,0,,0,,0,,13177,,11858.46,,26185.46,,0,,,,PAPELERIA,831,,2100,,2698.69,,5629.6900000000005,,0,,831.04,,24928.71,,25759.75,,1964,,22246.13,,0,,24210.13,,1104.17,,2084.83,,0,,2084.83,,0,,0,,1545.03,,1960,,3505.0299999999997,,4000,,0,,1467.66,,5467.66,,15795.9,,0,,15795.9,,363.62,,0,,363.62,,0,,0,,0,,0,,,110106.23999999999,,,,,
COMEDOR,15080,,152046,,62176,,17632,,14442,,135812.58,,397188.57999999996,,0,,,,PAPELERIA,0,,0,,0,,0,,0,,0,,155510.29,,155510.29,,37920,,189795,,40515,,268230,,45060,,16860,,0,,16860,,0,,0,,0,,0,,0,,42772,,148920,,42420,,234112,,88149.6,,0,,88149.6,,0,,0,,0,,0,,0,,26435,,26435,,,1231545.4700000002,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,,0,,0,,0,,0,,8166.67,,8166.67,,0,,,,,0,,0,,1458.33,,1458.33,,0,,0,,11383.67,,11383.67,,0,,0,,7935,,7935,,2612.97,,437.5,,,,437.5,,0,,0,,0,,4433.33,,4433.33,,0,,0,,1483.33,,1483.33,,14015.8,,0,,14015.8,,2658.33,,0,,2658.33,,0,,0,,0,,0,,,54584.93000000001,,,,,
EQUIPO DE TRABAJO,0,,0,,0,,0,,3570.39,,19770.59,,23340.98,,0,,,,EQUIPO DE TRABAJO,0,,0,,2725.24,,2725.24,,0,,0,,5344.62,,5344.62,,0,,0,,9743.8,,9743.8,,12797.76,,4408.33,,0,,4408.33,,0,,0,,0,,4032.56,,4032.56,,0,,0,,4439.36,,4439.36,,11265.96,,0,,11265.96,,1676.35,,0,,1676.35,,0,,0,,0,,0,,,79774.95999999999,,,,,
DONATIVOS,0,,0,,0,,0,,0,,0,,0,,0,,,,PAPELERIA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
RECLUTAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,,,RECLUTAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
ARTICULOS DE LIMPIEZA,0,,0,,0,,0,,5427.5,,36786.5,,42214,,0,,,,ARTICULOS DE LIMPIEZA,0,,0,,6202.41,,6202.41,,1995,,0,,25621.3,,27616.3,,0,,0,,20170.84,,20170.84,,8200.91,,2784.7,,,,2784.7,,0,,0,,0,,5404.27,,5404.27,,0,,0,,32184.23,,32184.23,,9271,,0,,9271,,0,,0,,0,,0,,0,,13476,,13476,,,167524.66,,,,,
MANTENIMIENTO INSTALACIONES,3293.69,,0,,0,,0,,6114.61,,122215.01000000001,,131623.31,,0,,,,MANTENIMIENTO,0,,0,,64736.55,,64736.55,,0,,0,,50124.35,,50124.35,,0,,12055.48,,16965.58,,29021.06,,3200,,1725,,0,,1725,,,,0,,12054.83,,27067.199999999997,,39122.03,,0,,0,,42727,,42727,,17708,,0,,17708,,5577.64,,0,,5577.64,,0,,36160,,14288,,50448,,,436012.94000000006,,,,,
MANTENIMIENTO ACTIVO FIJO,0,,16513.5,,0,,0,,0,,28300,,44813.5,,0,,,,MANTENIMIENTO,0,,0,,1700,,1700,,0,,2142.86,,54266.67,,56409.53,,0,,0,,45217.880000000005,,45217.880000000005,,12137.93,,0,,0,,0,,,,0,,0,,11584.83,,11584.83,,0,,0,,2323.98,,2323.98,,39826.85,,0,,39826.85,,0,,0,,0,,0,,0,,0,,0,,,214014.5,,,,,
MANTENIMIENTO MAYORES ADMON,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,MANTENIMIENTO,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
GASTOS DE ADMON PLANTA,1306138.2899999998,0,2812162.99,0,357133.06,0,433193.87,0,1679562.9500000002,0,4921544.429999999,0,11509735.590000002,0.08873807805024594,0,,,,GASTOS DE ADMINISTRACION,186795.64,0.024522268862618303,632330.0700000001,0.05536086873183478,570390.13,0,1389515.84,0.07298124113243383,1621335.42,0.025073340617694447,3128601.64,0.035667733737094816,3675771.6,0,8425708.66,0.05529445911305563,2243512.39,0.04205164864914441,9266351.950000001,0.17531483639332163,5028514.789999999,0,16538379.130000003,0.15571857888412965,2470936.8600000003,0.20038113563202295,1324335.79,0.5505320515895659,0,0,1324335.79,0.012469401358087693,0,,12609.46,0.0016640262640900858,339632.08,0.008329102540342002,1589756.9000000004,0,1941998.4400000004,0.10250544187022285,2812041.5100000002,0.048524368807796564,5260237.93,0.2481109659591351,3193951.83,0,11266231.27,0.14233617339463733,3156590.0999999996,0.2763613158019026,0,0,3156590.0999999996,0.17994024282425347,1057788.47,0.09261000134584513,0,0,1057788.47,0.13162273272907604,142881.11,0.002465545281835953,47966.64,0.0022624545776419066,3487582.48,0,3678430.2299999995,0.046472832883480794,,62759650.379999995,0.11223356029429878,67628818.84,-4869168.460000008,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10502,,10508,,10520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
LABOR INDIRECTA,230210.97,,415419.21,,0,,0,,339246.85000000003,,0,,984877.03,,0,,,,MANO DE OBRA INDIRECTA,0,,70662.51,,0,,70662.51,,0,,584985.58,,0,,584985.58,,0,,549928.56,,0,,549928.56,,0,,22217.07,,0,,22217.07,,0,,64186.84,,0,,0,,64186.84,,0,,402640.29,,0,,402640.29,,130065.91,,0,,130065.91,,99688.51,,0,,99688.51,,19864.13,,0,,0,,19864.13,,,2929116.4299999997,,,,,
LABOR INDIRECTA,68315.41,,121144.97,,0,,0,,93172.4,,0,,282632.78,,0,,,,BENEFICIO LABOR INDIRECTA,0,,20645.41,,0,,20645.41,,0,,165452.22,,0,,165452.22,,0,,154650.26,,0,,154650.26,,0,,5012.36,,0,,5012.36,,0,,17468.94,,0,,0,,17468.94,,0,,91793.54,,0,,91793.54,,38287.87,,0,,38287.87,,30078.52,,0,,30078.52,,5421.23,,0,,0,,5421.23,,,811443.13,,,,,
COMBUSTIBLE ,0,,288506.72,,0,,0,,87018.56,,0,,375525.27999999997,,0,,,,COMBUSTIBLE ,0,,34482.76,,0,,34482.76,,0,,339330.16,,0,,339330.16,,0,,263506.5,,0,,263506.5,,0,,0,,0,,0,,0,,12478.86,,0,,0,,12478.86,,0,,469114.03,,0,,469114.03,,54678.51,,0,,54678.51,,46609.48,,0,,46609.48,,0,,0,,0,,0,,,1595725.5799999998,,,,,
ENERGIA ELECTRICA,0,,0,,0,,0,,0,,0,,0,,0,,,,ENERGIA ELECTRICA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
DEPRECIACIONES Y AMORT.,0,,25415.43,,104622.52,,33875.01,,24956.9,,0,,188869.86000000002,,0,,,,DEPRECIACIONES Y AMORT.,0,,5000.22,,0,,5000.22,,80.55,,0,,0,,80.55,,5863.08,,10261.14,,0,,16124.22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,502.74,,0,,502.74,,6212.28,,0,,6212.28,,6079.04,,0,,6079.04,,0,,0,,0,,0,,,222868.91,,,,,
GASTOS EXPORTACION,0,,3258,,460,,0,,32721,,0,,36439,,0,,,,GASTOS EXPORTACION,0,,0,,0,,0,,906,,6998,,0,,7904,,1790,,272662.25,,0,,274452.25,,1646420.8,,0,,0,,0,,0,,0,,4521.5,,0,,4521.5,,14162.76,,11596.55,,0,,25759.309999999998,,15505,,0,,15505,,0,,0,,0,,0,,906,,0,,906,,,2011907.86,,,,,
