UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.420274251963548,Unnamed: 122,Unnamed: 123,18.5,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
DIVERSOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
RECOLECCION DE BASURA ,11795,0,,5951.713,0,,5843.287,,,8985,0,,,,,8985,,,34615,0,,,,,34615,,,55395,0,,3585,0,,,,,3585,,,8355,0,,,,,8355,,,0,0,,,,,0,,,11940,0,,18025,0,,,,,18025,,,15875,0,,,,,15875,,,58785,0.0013679703290328362,,,,,58785,,,92685,0,,13050,0,,,,,13050,,,,,,,,,,,,,,,,,,,,,13050,0,,173070,0,,5951.713,0,,167118.287,,,,,,
ARRENDAMIENTO DE EQUIPOS,79146.48,0.0016108957374817397,,52916.348743861454,0,,26230.131256138542,0.0016108957374817397,,79146.48,0.0015894014599637846,,,,,79146.48,,,113722.44,0.002184694756368133,,,,,113722.44,,,272015.39999999997,0.001801634926818632,,80196.84,0.00150318284556104,,,,,80196.84,,,86796.02,0.0016376919277193273,,,,,86796.02,,,117759.62,0.002292956528608344,,,,,117759.62,,,284752.48,0.00180557400015852,,86796.02,0.0015137973337567977,,,,,86796.02,,,86796.02,0.0020705381023324886,,,,,86796.02,,,86796.02,0.0020198074345180003,,,,,86796.02,,,260388.06,0.001830771590196418,,86796.02,0.0015156316387803057,,,,,86796.02,,,,,,,,,,,,,,,,,,,,,86796.02,0.0015156316387803057,,903951.9600000001,0.0017787824046674471,,52916.348743861454,0,,851035.6112561387,0.0017787824046674471,,,,,
GASTOS DE FABRICACION,1131978.91,0.023039559068681586,,1544311.4526569406,0.022120969055261466,,-412332.5426569405,0.0009185900134201196,,1550181.1800000002,0.031130382939334546,,,,,1550181.1800000002,,,1280571.2999999998,0.02460075077764356,,,,,1280571.2999999998,,,3962731.3899999997,0.026246290753481404,,1476836.09,0.027681323555808938,,,,,1476836.09,,,1471847.5799999998,0.02777123767425311,,,,,1471847.5799999998,,,1469456.94,0.028612531902547235,,,,,1469456.94,,,4418140.609999999,0.02801478608530645,,1623026.18,0.028306974258744587,,,,,1623026.18,,,1425851.4,0.034013998014703,,,,,1425851.4,,,1526662.4900000002,0.035526562707619114,,,,,1526662.4900000002,,,4575540.07,0.03217032597409163,,2036217.2000000002,0.03555641389718844,,,,,2036217.2000000002,,,,,,,,,,,,,,,,,,,,,2036217.2000000002,0.03555641389718844,,14992629.269999998,0.02950225932933222,,1544311.4526569406,0.022120969055261466,,13448317.817343062,0.007381290274070754,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSTO DE VENTAS DIRECTO,40617899.61,0.8267101878341301,,52341125.01715445,0.7497428092176764,,-11723225.407154446,0.07696737861645364,,36632340.79,0.7356422665103604,,,,,36632340.79,,,39584812.85999999,0.7604544282294314,,,,,39584812.85999999,,,116835053.25999999,0.7738316015561291,,42461313.53000001,0.7958807117373317,,,,,42461313.53000001,,,36084641.25,0.6808552476227925,,,,,36084641.25,,,39233925.97999999,0.7639434189646459,,,,,39233925.97999999,,,117779880.75999999,0.7468250687124014,,40224028.559999995,0.7015416972700508,,,,,40224028.559999995,,,31562885.650000006,0.7529395628726795,,,,,31562885.650000006,,,30501706.310000002,0.7097972138632923,,,,,30501706.310000002,,,102288620.52000001,0.7191846678699414,,40775185.769999996,0.7120160766606175,,,,,40775185.769999996,,,,,,,,,,,,,,,,,,,,,40775185.769999996,0.7120160766606175,,377678740.31,0.7431902663061808,,52341125.01715445,0.7497428092176764,,325337615.29284555,-0.006552542911495651,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARGEN DE BRUTO,8514069.74000094,0.17328981216586992,,17470981.71284554,0.25025719078232356,,-8956911.97284461,-0.07696737861645364,,13164064.960000627,0.2643577334896397,,,,,13164064.960000627,,,12469342.379999653,0.23954557177056857,,,,,12469342.379999653,,,34147477.08000122,0.22616839844387088,,10890040.390000157,0.2041192882626684,,,,,10890040.390000157,,,16914349.91000001,0.31914475237720746,,,,,16914349.91000001,,,12123183.730000243,0.23605658103535415,,,,,12123183.730000243,,,39927574.03000041,0.25317493128759855,,17112589.80000063,0.2984583027299492,,,,,17112589.80000063,,,10356661.689999744,0.2470604371273205,,,,,10356661.689999744,,,12470716.959999844,0.29020278613670764,,,,,12470716.959999844,,,39939968.45000022,0.28081533213005877,,16492040.499998242,0.28798392333938244,,,,,16492040.499998242,,,,,,,,,,,,,,,,,,,,,16492040.499998242,0.28798392333938244,,130507060.06000012,0.25680973369381926,,17470981.71284554,0.25025719078232356,,113036078.34715462,0.006552542911495707,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE ADMINISTRACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,168563.96,0.003430840697615895,,171955.04700000005,0.0024631121313247336,,-3391.0870000000577,0.0009677285662911613,,287872.74,0.005780994344154977,,,,,287872.74,,,283546.67,0.005447147661751237,,,,,283546.67,,,739983.3699999999,0.004901119144934274,,327719.01,0.006142655920061775,,,,,327719.01,,,328732.46,0.006202617310348063,,,,,328732.46,,,395651.13,0.007703921272714438,,,,,395651.13,,,1052102.6,0.006671229342968952,,353733.69,0.006169420173666415,,,,,353733.69,,,386087.9,0.00921021157190774,,,,,386087.9,,,368302.45,0.008570669791785316,,,,,368302.45,,,1108124.04,0.007791148376180072,,370316.92000000004,0.0064664720839466535,,,,,370316.92000000004,,,,,,,,,,,,,,,,,,,,,370316.92000000004,0.0064664720839466535,,3270526.9299999997,0.00643569129168661,,171955.04700000005,0.0024631121313247336,,3098571.8829999994,0.003972579160361877,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,1532.87594784521,0,,-1532.87594784521,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,1532.87594784521,0,,-1532.87594784521,,,,,,
MANTENIMIENTO ACTIVO FIJO,0,0,,0,0,,0,,,0,0,,,,,0,,,2873.14,0,,,,,2873.14,,,2873.14,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,2873.14,0,,0,0,,2873.14,,,,,,
ARRENDAMIENTO,1843096.29,0.03751317755798374,,2274613.8607833334,0.032581939828580986,,-431517.5707833334,0.0049312377294027515,,1843096.29,0.03701263700141605,,,,,1843096.29,,,1843096.29,0.03540728461545989,,,,,1843096.29,,,5529288.87,0.03662204400435243,,1843096.29,0.03454638269843545,,,,,1843096.29,,,1843096.29,0.03477606365064251,,,,,1843096.29,,,1843096.29,0.035887850784584036,,,,,1843096.29,,,5529288.87,0.03506041535806074,,1843096.29,0.03214518649195027,,,,,1843096.29,,,1843096.29,0.04396746641968895,,,,,1843096.29,,,1843096.29,0.0428902107386323,,,,,1843096.29,,,5529288.87,0.03887607203335382,,1843096.29,0.03218413759574001,,,,,1843096.29,,,,,,,,,,,,,,,,,,,,,1843096.29,0.03218413759574001,,18430962.899999995,0.036268157997686616,,2274613.8607833334,0.032581939828580986,,16156349.039216662,0.0036862181691056303,,,,,
ENERGIA ELECTRICA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
TRANSPORTE DE PERSONAL,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DEPRECIACIONES Y AMORT.,4191.73,0,,0,0,,4191.73,,,4191.73,0,,,,,4191.73,,,4191.73,0,,,,,4191.73,,,12575.189999999999,0,,4191.73,0,,,,,4191.73,,,4191.73,0,,,,,4191.73,,,4191.73,0,,,,,4191.73,,,12575.189999999999,0,,4191.73,0,,,,,4191.73,,,4191.73,0,,,,,4191.73,,,4191.73,0,,,,,4191.73,,,12575.189999999999,0,,4191.73,0,,,,,4191.73,,,,,,,,,,,,,,,,,,,,,4191.73,0,,41917.29999999999,0,,0,0,,41917.29999999999,,,,,,
COMBUSTIBLE,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DIVERSOS,0,0,,4336.803711431807,0,,-4336.803711431807,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,4336.803711431807,0,,-4336.803711431807,,,,,,
SEGUROS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
TELEFONO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DERECHOS Y CONTRIB,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
GASTOS DE VIAJE,5479.38,0,,4669,0,,810.3800000000001,,,4714.62,0,,,,,4714.62,,,0,0,,,,,0,,,10194,0,,2249.91,0,,,,,2249.91,,,0,0,,,,,0,,,4484.69,0,,,,,4484.69,,,6734.599999999999,0,,5379.11,0,,,,,5379.11,,,0,0,,,,,0,,,0,0,,,,,0,,,5379.11,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,22307.71,0,,4669,0,,17638.71,,,,,,
ARRENDAM MAQ Y EQUIPO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
PAPELERIA,1700,0,,648.1407632930685,0,,1051.8592367069314,,,1864,0,,,,,1864,,,2550,0,,,,,2550,,,6114,0,,1964,0,,,,,1964,,,5650,0,,,,,5650,,,6701.9,0,,,,,6701.9,,,14315.9,0,,2550,0,,,,,2550,,,6194,0,,,,,6194,,,2550,0,,,,,2550,,,11294,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,31723.9,0,,648.1407632930685,0,,31075.759236706934,,,,,,
MENSAJERIA Y PAQUETERIA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
EQUIPOS MENORES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
HONORARIOS,26371.45,0,,29121.449875000002,0,,-2749.9998750000013,,,26371.45,0,,,,,26371.45,,,26371.45,0,,,,,26371.45,,,79114.35,0,,26371.45,0,,,,,26371.45,,,26371.45,0,,,,,26371.45,,,26371.45,0,,,,,26371.45,,,79114.35,0,,26371.45,0,,,,,26371.45,,,26371.45,0,,,,,26371.45,,,71371.31,0.0016608630505095612,,,,,71371.31,,,124114.20999999999,0,,48871.38,0,,,,,48871.38,,,,,,,,,,,,,,,,,,,,,48871.38,0,,331214.29000000004,0,,29121.449875000002,0,,302092.84012500005,,,,,,
NO DEDUCIBLES,30.9,0,,1139,0,,-1108.1,,,0,0,,,,,0,,,0,0,,,,,0,,,30.9,0,,0,0,,,,,0,,,0,0,,,,,0,,,170,0,,,,,170,,,170,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,200.9,0,,1139,0,,-938.1,,,,,,
COMEDOR,49980,0.001017260261724051,,34446.33076923077,0,,15533.669230769228,0.001017260261724051,,37665,0,,,,,37665,,,33120,0,,,,,33120,,,120765,0,,37920,0,,,,,37920,,,53280,0.001005302154509916,,,,,53280,,,58174,0.0011327350843630592,,,,,58174,,,149374,0,,71120,0.0012403940454502804,,,,,71120,,,52540,0.0012533532285990642,,,,,52540,,,43420,0.0010104154407860127,,,,,43420,,,167080,0.001174728661867282,,67380,0.001176589200991209,,,,,67380,,,,,,,,,,,,,,,,,,,,,67380,0.001176589200991209,,504599,0.0009929419508231268,,34446.33076923077,0,,470152.6692307692,0.0009929419508231268,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
EQUIPO DE TRABAJO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DONATIVOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
RECLUTAMIENTO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
ARTICULOS DE LIMPIEZA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,698,0,,,,,698,,,773.86,0,,,,,773.86,,,0,0,,,,,0,,,1471.8600000000001,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,1471.8600000000001,0,,0,0,,1471.8600000000001,,,,,,
