,,,,,,,,,,,,,,,HDA SAN JOSE,,,,,PUEBLA,,,,,,,,LEON,,,,,,,,MONTERREY 2,,,,,,,,MTY RESORTES,,MTY TELAS,,,,,,YUCATAN,,,,,,,,,,TECATE,,,,,,,,CD JUATREZ,,,,,,OCOTLAN,,,,,,CD JUAREZ II,,,,,,,,,,,,,,
,10101,,10102,,10103,,10106,,10112,,10120, ,TOTAL,,11108,,,,,10201,,10202,,10220,,TOTAL,,10301,,10302,,10320,,TOTAL,,10401,,10402,,10420,,TOTAL,,11211,,10710,,10720,,TOTAL,,10501,,10502,,10508,,10520,,TOTAL,,10601,,10602,,10620,,TOTAL,,10802,,10820,,TOTAL,,10902,,10920,,TOTAL,,11001,,11002,,11020,,TOTAL,,,TOTAL,,,,,
,ESPUMADO,%,CORTE GDL,%,POLIETILENO,%,CORRUGADO,%,ALM VALLARTA,%,ADMON,%,GUADALAJARA,%,COSTURA HSJ,%,,,,ESPUMADO,%,CORTE,%,ADMON,%,PUEBLA,%,ESPUMADO,%,CORTE,%,ADMON,%,LEON,%,ESPUMADO,%,CORTE,%,ADMON,%,MTY2,%,RESORTES,%,TELAS,%,ADMON,%,MTY TELAS,%,ESPUMADO,%,CORTE,%,COSTURA,%,ADMON,%,YUCATAN,%,ESPUMADO,%,CORTE,%,ADMON,%,TKT,%,CORTE,%,ADMON,%,JUÁREZ,%,CORTE,%,ADMON,%,OCOTLAN,%,ESPUMADO,%,CORTE,%,ADMON,%,JRZ II,%,,GENERAL,%,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRUEBAS DE LABORATORIO,0,,0,,0,,0,,0,,0,,0,,0,,,,PRUEBAS DE LABORATORIO,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
TELEFONOS,0,,0,,0,,0,,0,,0,,0,,0,,,,TELEFONOS,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
ARRENDAMIENTO DE EQUIPOS,8143,,0,,0,,0,,0,,0,,8143,,0,,,,ARRENDAMIENTO DE EQUIPOS,24500,,0,,0,,24500,,9000,,0,,0,,9000,,113722.44,,0,,0,,113722.44,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8610.88,,0,,0,,8610.88,,0,,0,,0,,0,,0,,0,,50505.7,,0,,0,,50505.7,,,214482.02000000002,,,,,
ARRENDAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,,,ARRENDAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
SEGUROS,0,,0,,0,,0,,0,,0,,0,,0,,,,SEGUROS,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
MAQUILA,0,,0,,97045.01,,14899.06,,2050.8,,0,,113994.87,,0,,,,MAQUILA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,113994.87,,,,,
RECOLECCION DE BASURA ,10812.34,,0,,0,,2850,,6315,,0,,19977.34,,0,,,,,4920,,0,,0,,4920,,44418,,0,,0,,44418,,34615,,46500,,0,,81115,,9106.5,,6680,,0,,6680,,0,,0,,0,,0,,0,,17675,,0,,0,,17675,,9755.47,,0,,9755.47,,3500,,0,,3500,,18476.07,,0,,0,,18476.07,,,215623.38,,,,,
MANTENIMIENTO INSTALACIONES,7708.49,,7760.25,,1421.93,,2500,,50709.28,,0,,70099.95,,0,,,,MANTENIMIENTO,0,,0,,0,,0,,21634.670000000002,,18313.1,,0,,39947.770000000004,,0,,5576.1,,0,,5576.1,,2462.3900000000003,,12131.08,,0,,12131.08,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,635.3900000000001,,0,,635.3900000000001,,975,,3291.66,,0,,4266.66,,,135119.34,,,,90578475.00439078,
MANTENIMIENTO ACTIVO FIJO,86407.79,,163259.26999999996,,74181.18,,22765,,16018.18,,0,,362631.4199999999,,30941.09,,,,MANTENIMIENTO,41533.33,,39743.869999999995,,0,,81277.2,,340214.83,,374340.23,,0,,714555.06,,97802.38,,276227.3300000001,,0,,374029.7100000001,,213024.48,,70283.25,,0,,70283.25,,0,,5700,,101796.77,,0,,107496.77,,52438.73,,171018.22999999998,,0,,223456.96,,23696.469999999998,,0,,23696.469999999998,,27674.86,,0,,27674.86,,18643.47,,4918.780000000001,,0,,23562.25,,,2221688.43,,,,,
MANTENIMIENTO MAYORES FABRIC,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,MANTENIMIENTO,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
FLETES MERCANCIAS,66852.72,,17624.31,,16166.14,,0,,62608.56,,0,,163251.72999999998,,0,,,,,11777.75,,2492.97,,0,,14270.72,,17217.079999999998,,129471.44999999998,,0,,146688.52999999997,,25397.75,,90532.73000000001,,0,,115930.48000000001,,0,,3983.98,,0,,3983.98,,0,,0,,5551.96,,0,,5551.96,,5386.77,,46631.24,,0,,52018.009999999995,,372482.55000000005,,0,,372482.55000000005,,0,,0,,0,,2742.36,,1002.04,,0,,3744.4,,,877922.36,,,,,
FLETES INTERPLANTAS,70000,,99045.77,,0,,0,,45050,,0,,214095.77000000002,,0,,,,,17800,,36880,,0,,54680,,0,,133817.57,,0,,133817.57,,144800,,438300,,0,,583100,,0,,15000,,0,,15000,,0,,1047000,,265782.42,,0,,1312782.42,,0,,145000,,0,,145000,,32650,,0,,32650,,19500,,0,,19500,,0,,181100,,0,,181100,,,2691725.76,,,,,
FLETES REFACCIONES,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
FLETES ACTIVOS FIJOS FABRIC,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
GASTOS DE IMPORTACION MERCANCIAS,83510.16,,12560.09,,15492.27,,0,,0,,0,,111562.52,,0,,,,,29907.49,,0,,0,,29907.49,,203170.75,,119648.22,,0,,322818.97,,46712.56,,163558.02999999997,,0,,210270.58999999997,,0,,7101.98,,0,,7101.98,,0,,0,,0,,0,,0,,29142.420000000002,,104669.95000000001,,0,,133812.37000000002,,14903.39,,0,,14903.39,,0,,0,,0,,20379.24,,14670.7,,0,,35049.94,,,865427.25,,,,,
GASTOS DE IMPORTACION REFACCIONES,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
GASTOS DE IMPORTACION ACTIVOS FIJOS,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
HONORARIOS,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
(+) GASTOS DE FABRICACION,1435435.33,0.04033347914695136,7140895.489999998,0.16746613282431913,2508295.930000001,0.16053939575928916,1485587.9600000002,0.24059547720693897,1200588.26,0.033884809514442345,0,,13770802.970000003,0.10165934470596666,0,,,,(+) GASTOS DE FABRICACION,783949.2799999999,0.08067390731231595,1062101.5899999999,0.08165775480974584,0,,1846050.8699999996,0.08123703490615312,2597185.32,0.0388688852795203,5792937.030000001,0.06459717557778281,8250,,8398372.35,0.05366474829392804,2018930.35,0.03878519093608508,8608374.49,0.14170846701721765,0,,10627304.839999998,0.09421267013405196,2989267.37,0.23695109762898664,1037696.85,0.49699524108250515,0,,1037696.85,0.49699524108250515,0,,1195723.37,0.18771769644535558,3947526.3400000003,0.32238258780361745,0,,5143249.71,0.2763012457257452,1411048.8599999999,0.023012239378438132,4042569.83,0.2748375315204224,0,,5453618.69,0.0717333506469479,3095308.0300000007,0.15304394295136067,0,,3095308.0300000007,0.15304394295136067,592311.4999999999,0.07040171742718943,0,,592311.4999999999,0.07040171742718943,1892241.5400000005,0.181681859434624,471939.66,0.13987405398447653,0,,2364181.2,0.17145202635671883,,55318164.379999995,0.09549887784402887,55746122.35,-427957.97000000626,,
(=) COSTO DE VENTA,32314869.57,0.9079971007388037,33880360.46999999,0.7945520214587024,15624680.330000004,1.0000322167369822,6255695.399999999,1.0131288490142667,26569081.51000001,0.7498726215597366,0,,114644687.28000002,0.8463343646913911,0,,,,(=) COSTO DE VENTA,9262098.909999998,0.9531352704129565,10953934.030000031,0.8421733548331038,0,,20216032.940000035,0.8896236828028062,63964963.739999995,0.9572851110673672,72149748.50000003,0.804543523882802,8250,,136122962.24000004,0.8698119351225804,39584812.85999999,0.7604544282294314,51224692.089999646,0.843245446388897,0,,90809504.94999966,0.8050400420141594,10846440.8,0.8597678744701328,1954786.1199999978,0.9362266050765536,0,,1954786.1199999978,0.9362266050765536,0,,4288171.900000003,0.6732039961966322,13644925.209999999,1.1143399487960397,0,,17933097.110000018,0.9633864483732731,47595222.61,0.7762117152848775,13911407.200000007,0.9457787930959335,0,,61506629.810000025,0.8090181756496713,14580085.829999968,0.7208955626921747,0,,14580085.829999968,0.7208955626921747,6073907.500000001,0.7219402619970855,0,,6073907.500000001,0.7219402619970855,11079187.920000006,1.0637582041091989,2908803.4800000004,0.8621147351586288,0,,13987991.399999995,1.0144186368584418,,488676125.9799997,0.8436292524039327,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTILIDAD BRUTA,3274307.469999999,0.09200289926119626,8760473.050000004,0.20544797854129765,-503.3600000049919,-3.221673698214594e-05,-81065.77999999933,-0.013128849014266758,8862378.108749997,0.2501273784402635,0,0,20815589.488749966,0.15366563530860894,0,0,,,UTILIDAD BRUTA,455408.35000003316,0.04686472958704346,2052810.9199999683,0.15782664516689615,0,0,2508219.269999996,0.1103763171971938,2854171.960000016,0.04271488893263274,17528120.202240735,0.19545647611719794,-8250,0,20374042.162240744,0.1301880648774196,12469342.379999653,0.23954557177056857,9522380.200000353,0.156754553611103,0,0,21991722.579999983,0.19495995798584065,1769104.7699999996,0.14023212552986716,133155.10000000242,0.06377339492344636,0,0,133155.10000000242,0.0011804401682117302,0,,2081623.7699999958,0.3267960038033679,-1400075.4900000002,-0.11433994879603965,0,0,681548.2799999788,0.0366135516267269,13722098.003400005,0.2237882847151224,797536.6899999958,0.05422120690406656,0,0,14519634.693399973,0.19098182435032876,5644876.820000034,0.4339961182986089,0,0,5644876.820000034,0.2791044373078253,2339402.8800000018,0.1798607483265828,0,0,2339402.8800000018,0.2780597380029145,-664050.46000004,-0.01082973706869575,465229.4199999999,0.031629015888509165,0,0,-198821.0400000289,-0.002615162553345461,,88263319.54439074,0.15637074759606726,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,38715.59,,6396.7,,0,,66258.41,,283634.01,,1690683.9,,2085688.6099999999,,67552.47,,,,MANO DE OBRA INDIRECTA,0,,3259.97,,158908.41,,162168.38,,0,,163876.04,,1200030.68,,1363906.72,,225637.25,,553114.31,,1468937.35,,2247688.91,,358861.58,,296180.45,,0,,296180.45,,,,0,,56996.16,,863055.25,,920051.41,,37144.5,,192727.75,,1365380.35,,1595252.6,,510866.32,,0,,510866.32,,165813.16,,0,,165813.16,,26141,,0,,106264.75,,132405.75,,,9838883.89,,,,,
LABOR INDIRECTA,9966.02,,1445.69,,1017.08,,16924.09,,71406.7,,404729.28,,505488.86000000004,,14958.75,,,,IMPTOS S/SALARIOS,234.46999999999753,,277.43,,113483.26,,113995.15999999999,,111.94,,42957.87,,302684.34,,345754.15,,57909.42,,141774.73,,366216.72,,565900.87,,83346.19,,75613.68,,0,,75613.68,,,,0,,12922.36,,223145.75,,236068.11,,9046.03,,48616.29,,320544.17,,378206.49,,129795.36,,0,,129795.36,,42511.72,,0,,42511.72,,6572.42,,0,,26950.59,,33523.01,,,2510203.5999999996,,,,,
COMBUSTIBLE,980,,0,,0,,0,,0,,1660.45,,2640.45,,0,,,,COMBUSTIBLE ,0,,0,,1896.91,,1896.91,,0,,0,,17854.16,,17854.16,,0,,0,,18268.01,,18268.01,,0,,0,,0,,0,,,,0,,4744.06,,0,,4744.06,,0,,0,,31565.76,,31565.76,,37195.21,,0,,37195.21,,0,,0,,0,,0,,3009.8,,0,,3009.8,,,117174.36,,,,,
ENERGIA ELECTRICA,0,,0,,0,,0,,372.84,,813063.11,,813435.95,,41337.94,,,,ENERGIA ELECTRICA,0,,0,,80333.88,,80333.88,,0,,0,,214909,,214909,,0,,43340.95,,441155.34,,484496.29000000004,,432205.66,,551.77,,0,,551.77,,,,0,,0,,94364.91,,94364.91,,0,,0,,213837.17,,213837.17,,92751.22,,0,,92751.22,,48699.35,,0,,48699.35,,0,,0,,115859.81,,115859.81,,,2591445.0100000002,,,,,
DEPRECIACIONES Y AMORT.,12687.32,,455.06,,0,,0,,1447.01,,106974.5,,121563.89,,1269.12,,,,DEPRECIACIONES Y AMORT.,528.89,,0,,84266.01,,84794.9,,726.6,,3377.56,,141991.88,,146096.04,,4191.73,,13907.3,,224719.86,,242818.88999999998,,2151.03,,3798,,0,,3798,,,,0,,9432.15,,61028.01,,70460.16,,0,,4907.81,,244785.02,,249692.83,,25225.28,,0,,25225.28,,2167.11,,0,,2167.11,,6548.42,,0,,5280.02,,11828.44,,,960596.57,,,,,
TRANSPORTE DE PERSONAL,0,,0,,0,,0,,0,,0,,0,,0,,,,TRANSPORTE DE PERSONAL,0,,0,,0,,0,,0,,0,,580609,,580609,,0,,0,,1445045.22,,1445045.22,,20576.83,,7053.42,,0,,7053.42,,,,0,,0,,0,,0,,0,,0,,271548,,271548,,135705,,0,,135705,,0,,0,,0,,0,,0,,0,,0,,,2460537.4699999997,,,,,
DERECHOS Y CONTRIB,2411.76,,4477.16,,80.67,,0,,34211.63,,62103.88,,103285.1,,54592.81,,,,DERECHOS Y CONTRIB,0,,0,,43455.36,,43455.36,,0,,4664.06,,52844.13,,57508.189999999995,,0,,25135.38,,52385.35,,77520.73,,16498.07,,16569.08,,0,,16569.08,,,,0,,0,,10649.56,,10649.56,,0,,2840.56,,36143.32,,38983.88,,35134.75,,0,,35134.75,,5526.03,,0,,5526.03,,0,,6598.95,,0,,6598.95,,,411729.70000000007,,,,,
DIVERSOS,0,,0,,0,,0,,2884,,168851.25,,171735.25,,478.43,,,,DIVERSOS,600,,0,,15001.13,,15601.13,,0,,2166.67,,142938.26,,145104.93000000002,,0,,0,,75687.09,,75687.09,,9259.01,,2714.73,,0,,2714.73,,,,0,,0,,48790.02,,48790.02,,0,,0,,37816.62,,37816.62,,25463.59,,0,,25463.59,,6956.59,,0,,6956.59,,6000,,238.78,,966,,7204.78,,,546333.74,,,,,
NO DEDUCIBLES,0,,8113.4,,0,,0,,0,,0,,8113.4,,0,,,,NO DEDUCIBLES,0,,0,,0,,0,,0,,325,,150,,475,,0,,72,,4569.5,,4641.5,,0,,0,,0,,0,,,,138.1,,0,,306,,444.1,,0,,21.21,,18,,39.21,,0,,0,,0,,0,,0,,0,,0,,4499.4,,728.99,,5228.389999999999,,,18941.87,,,,,
EQUIPOS MENORES,0,,4940,,0,,0,,948,,2010.62,,7898.62,,0,,,,EQUIPOS MENORES,0,,0,,1077.6,,1077.6,,0,,0,,8846.4,,8846.4,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,394.07,,0,,394.07,,0,,0,,0,,6000,,0,,0,,6000,,,24216.69,,,,,
GASTOS DE VIAJE,0,,2483.61,,1249.62,,0,,0,,6537.22,,10270.45,,0,,,,GASTOS DE VIAJE,413.66,,0,,213.8,,627.46,,0,,9568.97,,14991.03,,24560,,0,,0,,13842.36,,13842.36,,0,,0,,0,,0,,,,0,,0,,16740.96,,16740.96,,0,,0,,4697,,4697,,1149.36,,0,,1149.36,,341.38,,0,,341.38,,31603.55,,267.89,,18212.33,,50083.770000000004,,,122312.74000000002,,,,,
TELEFONO,0,,0,,0,,0,,8731.34,,29541.43,,38272.770000000004,,130,,,,TELEFONO,0,,0,,7743.98,,7743.98,,0,,0,,38354.96,,38354.96,,0,,5219.16,,24241.15,,29460.31,,3395,,5406.85,,0,,5406.85,,,,0,,0,,22738.27,,22738.27,,0,,0,,42907.83,,42907.83,,11900.61,,0,,11900.61,,8454.91,,0,,8454.91,,0,,0,,7980,,7980,,,216615.48999999996,,,,,
ARRENDAM MAQ Y EQUIPO,0,,0,,0,,0,,4980.95,,17433.3,,22414.25,,0,,,,ARRENDAM MAQ Y EQUIPO,0,,0,,1660.31,,1660.31,,0,,0,,14942.82,,14942.82,,0,,0,,9961.88,,9961.88,,0,,0,,0,,0,,,,0,,0,,4980.94,,4980.94,,0,,0,,9961.91,,9961.91,,3320.62,,0,,3320.62,,1660.31,,0,,1660.31,,0,,0,,0,,0,,,68903.04,,,,,
ARRENDAMIENTO,1105729.51,,2211459.03,,176916.72,,265375.08,,1150978.77,,663437.71,,5573896.82,,1496956.65,,,,ARRENDAMIENTO,172184.75,,545251.72,,0,,717436.47,,1590008.21,,2594223.91,,0,,4184232.12,,1843096.29,,4258187.9799999995,,284031.78,,6385316.05,,1121265.67,,746834.93,,0,,746834.93,,,,0,,0,,0,,0,,2701469.58,,4599799.56,,34754.09,,7336023.2299999995,,1715246.38,,0,,1715246.38,,690027.34,,0,,690027.34,,0,,0,,2965323.44,,2965323.44,,,31435602.450000003,,,,,
MENSAJERIA Y PAQUETERIA,0,,0,,0,,0,,0,,0,,0,,0,,,,MENSAJERIA Y PAQUETERIA,0,,0,,0,,0,,0,,1253.47,,0,,1253.47,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,1253.47,,,,,
SEGUROS,0,,76768.99,,0,,0,,978.28,,274889.66,,352636.93,,40541.92,,,,SEGUROS,0,,3631.31,,51177.01,,54808.32,,0,,40048.23,,300109.79,,340158.01999999996,,0,,47990.86,,334372.75,,382363.61,,98852.22,,36501.38,,0,,36501.38,,,,0,,7135.84,,108476.86,,115612.7,,0,,42504.95,,277138.14,,319643.09,,82959.66,,0,,82959.66,,18824.65,,0,,18824.65,,0,,0,,129133.53,,129133.53,,,1931494.1099999996,,,,,
HONORARIOS,38092.09,,342425.79,,112322.83,,65440.26,,76826.07,,101723.99,,736831.03,,0,,,,HONORARIOS,10743.92,,77208.17,,8790.48,,96742.56999999999,,23441.29,,261761.02,,47859.29,,333061.6,,26371.45,,428341.48,,90363.97,,545076.9,,73811.94,,55934.89,,0,,55934.89,,,,11720.64,,247675.45,,33208.49,,292604.58,,17580.96,,157228.85,,47993.34,,222803.15,,138539.48,,0,,138539.48,,45113.16,,0,,45113.16,,31255.05,,0,,13557.04,,44812.09,,,2585331.3899999997,,,,,
PAPELERIA,2029,,0,,0,,0,,12000,,266.62,,14295.62,,0,,,,PAPELERIA,0,,0,,3329.84,,3329.84,,0,,0,,13687.16,,13687.16,,2550,,16650,,3224.35,,22424.35,,1089.76,,1787.86,,0,,1787.86,,,,840,,420,,828.44,,2088.44,,2598,,0,,10348.81,,12946.81,,10483.87,,0,,10483.87,,1426.34,,0,,1426.34,,2241.2,,0,,0,,2241.2,,,85801.25,,,,,
COMEDOR,19024,,187824,,64960,,31610,,28788.01,,184596.19,,516802.2,,0,,,,PAPELERIA,0,,0,,0,,0,,0,,0,,188817.95,,188817.95,,33120,,168600,,64465,,266185,,47760,,17340,,0,,17340,,,,0,,0,,0,,0,,23460,,129268,,29036,,181764,,129313.8,,0,,129313.8,,0,,0,,0,,0,,0,,38300,,38300,,,1386282.95,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,,0,,0,,0,,0,,8166.67,,8166.67,,0,,,,,0,,0,,1458.33,,1458.33,,0,,0,,11383.67,,11383.67,,0,,0,,7935,,7935,,2612.97,,437.5,,,,437.5,,,,0,,0,,4433.33,,4433.33,,0,,0,,1483.33,,1483.33,,14015.8,,0,,14015.8,,2658.33,,0,,2658.33,,0,,0,,0,,0,,,54584.93000000001,,,,,
EQUIPO DE TRABAJO,0,,0,,0,,0,,3570.39,,19770.59,,23340.98,,0,,,,EQUIPO DE TRABAJO,0,,0,,2725.24,,2725.24,,0,,0,,5344.62,,5344.62,,0,,0,,-7756.200000000001,,-7756.200000000001,,25297.760000000002,,9408.33,,0,,9408.33,,,,0,,0,,4032.56,,4032.56,,0,,0,,4439.36,,4439.36,,11265.96,,0,,11265.96,,1676.35,,0,,1676.35,,0,,0,,0,,0,,,79774.95999999999,,,,,
DONATIVOS,0,,0,,0,,0,,0,,0,,0,,0,,,,PAPELERIA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
RECLUTAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,,,RECLUTAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
ARTICULOS DE LIMPIEZA,0,,0,,0,,0,,0,,45688.14,,45688.14,,0,,,,ARTICULOS DE LIMPIEZA,0,,0,,2997.3,,2997.3,,3990,,0,,24803.89,,28793.89,,0,,0,,16989.82,,16989.82,,5784.93,,5292.03,,,,5292.03,,,,0,,0,,7588.23,,7588.23,,0,,0,,25789.72,,25789.72,,10005.5,,0,,10005.5,,0,,0,,0,,0,,0,,0,,0,,,148929.56,,,,,
MANTENIMIENTO INSTALACIONES,10938.69,,0,,0,,0,,6224.38,,184660.17000000004,,201823.24000000005,,0,,,,MANTENIMIENTO,2076,,0,,7145.32,,9221.32,,0,,0,,54142.92,,54142.92,,0,,0,,7314.55,,7314.55,,3200,,1725,,0,,1725,,0,,0,,12560.02,,33724.14,,46284.16,,1520,,1263.63,,114503.67000000001,,117287.30000000002,,25328,,0,,25328,,5420,,0,,5420,,0,,0,,18313,,18313,,,490059.4900000001,,,,,
MANTENIMIENTO ACTIVO FIJO,0,,13830,,0,,0,,0,,6600,,20430,,0,,,,MANTENIMIENTO,0,,1050,,1900,,2950,,1534.48,,0,,18146.52,,19681,,2873.14,,7588.8099999999995,,77335,,87796.95,,26820,,7344.9800000000005,,0,,7344.9800000000005,,0,,0,,23600.550000000003,,34185.65,,57786.200000000004,,0,,0,,284,,284,,4670.37,,0,,4670.37,,0,,0,,0,,0,,0,,0,,0,,,227763.50000000003,,,,,
MANTENIMIENTO MAYORES ADMON,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,MANTENIMIENTO,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
GASTOS DE ADMON PLANTA,1240573.98,0,2852506.0300000003,0,356546.92,0,445607.84,0,1687982.38,0,4793388.68,0,11376605.83,0.08398481164645404,0,,,,GASTOS DE ADMINISTRACION,186781.69,0.019221152606579004,630678.6000000001,0.04848858053451722,587564.1699999998,0,1405024.4600000004,0.06182929352375809,1619812.52,0.024241746066164693,3124222.8000000003,0.034838281118983995,3395442.47,0,8139477.789999999,0.05201043828979167,2195749.2800000003,0.04218201736011911,5709922.96,0.09399503127889754,5023305.849999999,0,12928978.09,0.11461735278156898,2332788.6199999996,0.184913811856652,1290494.8800000001,0.6180705029617644,0,0,1290494.8800000001,0.011440432947919748,0,,12698.74,0.0016640262640900858,375486.59,0.008329102540342002,1572277.3699999999,0,1960462.7,0.10531829422080655,2792819.07,0.045546984800729697,5179157.399999999,0.35210939947368297,3124975.61,0,11096952.080000002,0.14596208497793195,3150730.2099999995,0.2422381788919448,0,0,3150730.2099999995,0.15578422885245718,1047276.7299999999,0.08051797233096356,0,0,1047276.7299999999,0.12447855632303435,116361.64,0.0018976960968932301,14614.82,0.0009936009076719646,3446869.4999999995,0,3577845.96,0.04706065704227772,,58306637.35,0.10065804786170568,63227064.72,-4920427.369999997,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10502,,10508,,10520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
LABOR INDIRECTA,234181.76,,437777.19,,0,,0,,350189.79,,0,,1022148.74,,0,,,,MANO DE OBRA INDIRECTA,0,,71089.88,,0,,71089.88,,0,,645254.04,,0,,645254.04,,0,,580047.11,,0,,580047.11,,0,,0,,0,,0,,0,,65628.64,,0,,0,,65628.64,,0,,339175.96,,0,,339175.96,,130902.8,,0,,130902.8,,102694.66,,0,,102694.66,,21886.95,,0,,0,,21886.95,,,2978828.7800000003,,,,,
LABOR INDIRECTA,58870.29,,116573.24,,0,,0,,84458.36,,0,,259901.89,,0,,,,BENEFICIO LABOR INDIRECTA,0,,18956.43,,0,,18956.43,,0,,159748.73,,0,,159748.73,,0,,139735.26,,0,,139735.26,,0,,0,,0,,0,,0,,17421.64,,0,,0,,17421.64,,0,,86863.77,,0,,86863.77,,34036.86,,0,,34036.86,,25817.42,,0,,25817.42,,5682.49,,0,,0,,5682.49,,,748164.4900000001,,,,,
COMBUSTIBLE ,0,,393143.45,,0,,0,,78970,,0,,472113.45,,0,,,,COMBUSTIBLE ,0,,34482.76,,0,,34482.76,,0,,303029.04,,0,,303029.04,,0,,193150.47,,0,,193150.47,,0,,0,,0,,0,,0,,11913.42,,0,,0,,11913.42,,0,,562628.34,,0,,562628.34,,26526.88,,0,,26526.88,,51262.2,,0,,51262.2,,0,,0,,0,,0,,,1655106.5599999998,,,,,
