UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.269308793174005,Unnamed: 122,Unnamed: 123,17.8793697225565,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
FLETES INTERPLANTAS,17000,0.0014162895429883661,,85383.02178342779,0.005544558605015841,,-68383.02178342779,-0.004128269062027475,,37800,0.0029385248063477573,,,,,37800,,,36880,0.002846833352747713,,,,,36880,,,91680,0.0024240156725685155,,0,0,,,,,0,,,82080,0.00628545009552184,,,,,82080,,,74816.55,0.006119291644853109,,,,,74816.55,,,156896.55,0.004282690803299256,,153780.24,0.010986853572916098,,,,,153780.24,,,20221.14,0.0013395620170900272,,,,,20221.14,,,136276.15,0.006823321885450497,,,,,136276.15,,,310277.52999999997,0.00632390902679541,,106576.25,0.0050139727395915315,,,,,106576.25,,,,,,,,,,,,,,,,,,,,,106576.25,0.0050139727395915315,,665430.33,0.004596255260189401,,85383.02178342779,0.005581967174400756,,580047.3082165722,-0.0009857119142113553,,,,,
GASTOS DE IMPORTACION MERCANCIAS,0,0,,0,0,,0,,,8025.79,0,,,,,8025.79,,,0,0,,,,,0,,,8025.79,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,8025.79,0,,0,0,,8025.79,,,,,,
(+) GTOS S/COMPRA,17000,0.0014162895429883661,,104115.03486150464,0.006760968403263095,,-87115.03486150464,-0.0053446788602747285,,77646.93,0.006036175395284335,,,,,77646.93,,,39372.97,0.003039270178761798,,,,,39372.97,,,134019.9,0.0035434809995207803,,0,0,,,,,0,,,82080,0.00628545009552184,,,,,82080,,,74816.55,0.006119291644853109,,,,,74816.55,,,156896.55,0.004282690803299256,,153780.24,0.010986853572916098,,,,,153780.24,,,20221.14,0.0013395620170900272,,,,,20221.14,,,136276.15,0.006823321885450497,,,,,136276.15,,,310277.52999999997,0.00632390902679541,,106576.25,0.0050139727395915315,,,,,106576.25,,,,,,,,,,,,,,,,,,,,,106576.25,0.0050139727395915315,,707770.23,0.004888705092001085,,104115.03486150464,0.006806583965049002,,603655.1951384953,-0.0019178788730479174,,,,,
TOTAL MATERIALES,8926801.210000021,0.7437020709446426,,11441417.187070446,0.7429768447298073,,-2514615.977070425,,,9760407.499999944,0.7587618930902787,,,,,9760407.499999944,,,9931205.410000032,0.7666075594950276,,,,,9931205.410000032,,,28618414.119999997,0.7566697682257427,,7710060.740000003,0.6793024221377586,,,,,7710060.740000003,,,9134685.929999985,0.699507950186165,,,,,9134685.929999985,,,8180601.559999988,0.669096433556215,,,,,8180601.559999988,,,25025348.229999974,0.6830986960132788,,10503581.590000015,0.7504300482331632,,,,,10503581.590000015,,,10277013.67000005,0.6808071731587364,,,,,10277013.67000005,,,13372949.189999944,0.6695811180543633,,,,,13372949.189999944,,,34153544.45,0.696099095685122,,14725483.019999962,0.6927732064094748,,,,,14725483.019999962,,,,,,,,,,,,,,,,,,,,,14725483.019999962,0.6927732064094748,,102522789.81999993,0.7081446257483742,,11441417.187070446,0.747989633452487,,91081372.63292949,-0.03984500770411281,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA,490396.7,0.04085551283094135,,200593.624,0.013026045235100623,,289803.076,0.027829467595840724,,435841.33,0.03388176084223807,,,,,435841.33,,,418819.59,0.03232943540119638,,,,,418819.59,,,1345057.62,0.0355632717210701,,372331.22,0.03280460532189096,,,,,372331.22,,,427107.3,0.032706647412074505,,,,,427107.3,,,334104.33,0.027326598661368988,,,,,334104.33,,,1133542.85,0.0309414932249347,,362297.31,0.02588438862386605,,,,,362297.31,,,465408.64,0.030831285306838607,,,,,465408.64,,,381337.03,0.019093475289195454,,,,,381337.03,,,1209042.98,0.0246420609800704,,419520.21,0.01973669458859469,,,,,419520.21,,,,,,,,,,,,,,,,,,,,,419520.21,0.01973669458859469,,4107163.66,0.028368969260438963,,200593.624,0.01311393062899789,,3906570.0360000003,0.015255038631441073,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE FABRICACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA INDIRECTA,301102.18,0.02508516875911769,,190353.51753846154,0.012361078486305825,,110748.66246153845,0.012724090272811866,,274123.94,0.02131005284930646,,,,,274123.94,,,303362.37,0.02341708549036313,,,,,303362.37,,,878588.49,0.023229845871491125,,306103.4,0.026969538640055267,,,,,306103.4,,,352963.32,0.027028914880722538,,,,,352963.32,,,284779.31,0.02329227493529217,,,,,284779.31,,,943846.03,0.025763477351232474,,319575.33,0.022832110004681622,,,,,319575.33,,,322618.24,0.021372046300279536,,,,,322618.24,,,273260.74,0.01368211523202261,,,,,273260.74,,,915454.31,0.018658295283669957,,325697.81,0.015322737858431518,,,,,325697.81,,,,,,,,,,,,,,,,,,,,,325697.81,0.015322737858431518,,3063586.64,0.021160782089908608,,190353.51753846154,0.012444477417612823,,2873233.1224615388,0.008716304672295784,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,350.43,0,,,,,350.43,,,17845.45,0.001366553184784725,,,,,17845.45,,,0,0,,,,,0,,,18195.88,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,1400,0,,,,,1400,,,,,,,,,,,,,,,,,,,,,1400,0,,19595.88,0,,0,0,,19595.88,,,,,,
MANTENIMIENTO ACTIVO FIJO,12590.32,0.0010489140328751344,,11520.175658382173,0,,1070.1443416178263,0.0010489140328751344,,103081.78,0.008013448878637093,,,,,103081.78,,,39743.869999999995,0.0030679006150561073,,,,,39743.869999999995,,,155415.97,0.004109192267096839,,59300.03,0.005224686986297559,,,,,59300.03,,,52156.96,0.0039940298393534215,,,,,52156.96,,,141601.13,0.011581643522867053,,,,,141601.13,,,253058.12,0.006907543111841525,,138399.93,0.00988800489199287,,,,,138399.93,,,251649.59,0.01667068386749107,,,,,251649.59,,,106884.51,0.005351687850725549,,,,,106884.51,,,496934.02999999997,0.010128240991343527,,85010.15,0.0039993767343905135,,,,,85010.15,,,,,,,,,,,,,,,,,,,,,85010.15,0.0039993767343905135,,990418.27,0.006841009461163556,,11520.175658382173,0,,978898.0943416179,0.006841009461163556,,,,,
DEPRECIACIONES Y AMORT.,225215.58,0.018762968874827046,,212572.98,0.013803954472850743,,12642.599999999977,0.004959014401976302,,224855.08,0.017479953185537286,,,,,224855.08,,,225215.58,0.017384794596052622,,,,,225215.58,,,675286.24,0.017854542203641622,,224990.58,0.01982301451391407,,,,,224990.58,,,224990.58,0.017229130879051098,,,,,224990.58,,,224990.58,0.01840211793199038,,,,,224990.58,,,674971.74,0.018424211771290677,,225053.83,0.016079006485059145,,,,,225053.83,,,225053.83,0.014908831177106537,,,,,225053.83,,,225053.83,0.01126840407249145,,,,,225053.83,,,675161.49,0.013760776815374414,,234265.76,0.011021237231181358,,,,,234265.76,,,,,,,,,,,,,,,,,,,,,234265.76,0.011021237231181358,,2259685.2300000004,0.015608080450375324,,212572.98,0.01389708834075083,,2047112.2500000005,0.0017109921096244932,,,,,
FLETES REFACCIONES,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,70230.04,0.006187686178829202,,,,,70230.04,,,3153.1399999999994,0,,,,,3153.1399999999994,,,1396.13,0,,,,,1396.13,,,74779.31,0.002041196337421467,,6070.87,0,,,,,6070.87,,,5299.06,0,,,,,5299.06,,,0,0,,,,,0,,,11369.93,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,86149.23999999999,0,,0,0,,86149.23999999999,,,,,,
GASTOS DE IMPORTACION REFACCIONES,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,8173.83,0,,,,,8173.83,,,4379.610000000001,0,,,,,4379.610000000001,,,12553.44,0,,4054.97,0,,,,,4054.97,,,5292.27,0,,,,,5292.27,,,136.39999999999998,0,,,,,136.39999999999998,,,9483.64,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,22037.08,0,,0,0,,22037.08,,,,,,
HONORARIOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,1400,0,,,,,1400,,,1400,0,,,,,1400,,,2800,0,,1400,0,,,,,1400,,,1400,0,,,,,1400,,,0,0,,,,,0,,,2800,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,5600,0,,0,0,,5600,,,,,,
MATERIALES INDIRECTOS,2979.18,0,,,0,,2979.18,,,10986.32,0,,,,,10986.32,,,32316.77,0.0024945894438469824,,,,,32316.77,,,46282.27,0.0012237014380677095,,3972.24,0,,,,,3972.24,,,6522.24,0,,,,,6522.24,,,7844.14,0,,,,,7844.14,,,18338.620000000003,0,,40486,0.0028925286743802787,,,,,40486,,,8008.42,0,,,,,8008.42,,,5894.58,0,,,,,5894.58,,,54389,0.0011085272209636822,,19358.21,0,,,,,19358.21,,,,,,,,,,,,,,,,,,,,,19358.21,0,,138368.1,0,,0,0,,138368.1,,,,,,
COMBUSTIBLE,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
HERRAMIENTAS Y EQ MENORES,0,0,,,0,,0,,,0,0,,,,,0,,,3270.44,0,,,,,3270.44,,,3270.44,0,,2385.18,0,,,,,2385.18,,,0,0,,,,,0,,,0,0,,,,,0,,,2385.18,0,,3071.14,0,,,,,3071.14,,,0,0,,,,,0,,,0,0,,,,,0,,,3071.14,0,,2344.75,0,,,,,2344.75,,,,,,,,,,,,,,,,,,,,,2344.75,0,,11071.51,0,,0,0,,11071.51,,,,,,
EQ PROTECCION Y SEGURIDAD,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
MAQUILA,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DIVERSOS,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
RECOLECCION DE BASURA ,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
ARRENDAMIENTO DE EQUIPOS,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
GASTOS DE FABRICACION,541887.26,0.045145250577448115,,414446.6731968437,0.026913124180851584,,127440.58680315624,0.01823212639659653,,613047.1199999999,0.04765751771375794,,,,,613047.1199999999,,,603909.0299999999,0.046616821275203876,,,,,603909.0299999999,,,1758843.41,0.046503752088065564,,667331.9,0.05879592798639772,,,,,667331.9,,,667205.52,0.051092677868137176,,,,,667205.52,,,666390.9,0.054504521614216955,,,,,666390.9,,,2000928.3199999998,0.05461788238253187,,738112.07,0.05273453360127411,,,,,738112.07,,,819321.41,0.054276457243490984,,,,,819321.41,,,611230.0599999999,0.030604177219881984,,,,,611230.0599999999,,,2168663.54,0.044200528915800286,,668076.6799999999,0.0314302507498323,,,,,668076.6799999999,,,,,,,,,,,,,,,,,,,,,668076.6799999999,0.0314302507498323,,6596511.95,0.04556337663341818,,414446.6731968437,0.027094704274959244,,6182065.276803156,0.018468672358458938,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSTO DE VENTAS DIRECTO,9959085.17000002,0.8297028343530319,,12056457.484267289,0.7829160141457595,,-2097372.314267269,0.04678682020727243,,10809295.949999943,0.8403011716462746,,,,,10809295.949999943,,,10953934.030000031,0.8455538161714278,,,,,10953934.030000031,,,31722315.149999995,0.8387367920348783,,8749723.860000003,0.7709029554460473,,,,,8749723.860000003,,,10228998.749999985,0.7833072754663767,,,,,10228998.749999985,,,9181096.789999988,0.7509275538318009,,,,,9181096.789999988,,,28159819.399999976,0.7686580716207454,,11603990.970000016,0.8290489704583034,,,,,11603990.970000016,,,11561743.720000051,0.7659149157090661,,,,,11561743.720000051,,,14365516.279999943,0.7192787705634407,,,,,14365516.279999943,,,37531250.970000006,0.7649416855809927,,15813079.909999963,0.7439401517479018,,,,,15813079.909999963,,,,,,,,,,,,,,,,,,,,,15813079.909999963,0.7439401517479018,,113226465.42999993,0.7820769716422313,,12056457.484267289,0.788198268356444,,101170007.94573264,-0.006121296714212687,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARGEN DE BRUTO,2044110.13999998,0.17029716564696806,,3342968.8480987735,0.21708398585424055,,-1298858.708098793,-0.046786820207272484,,2054301.43000005,0.15969882835372534,,,,,2054301.43000005,,,2000810.9199999683,0.15444618382857228,,,,,2000810.9199999683,,,6099222.489999998,0.16126320796512172,,2600244.1199999973,0.22909704455395277,,,,,2600244.1199999973,,,2829731.9300000165,0.21669272453362337,,,,,2829731.9300000165,,,3045244.8100000136,0.2490724461681991,,,,,3045244.8100000136,,,8475220.860000027,0.23134192837925452,,2392758.7799999844,0.1709510295416966,,,,,2392758.7799999844,,,3533593.2199999485,0.23408508429093391,,,,,3533593.2199999485,,,5606595.880000057,0.28072122943655936,,,,,5606595.880000057,,,11532947.87999999,0.23505831441900715,,5442769.600000035,0.2560598482520982,,,,,5442769.600000035,,,,,,,,,,,,,,,,,,,,,5442769.600000035,0.2560598482520982,,31550160.830000058,0.2179230283577687,,3239766.7886018828,0.21180173164355592,,28310394.041398197,0.0061212967142127706,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE ADMINISTRACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,551.82,0,,2039.524917459079,0,,-1487.7049174590788,,,175.07,0,,,,,175.07,,,3537.3999999999996,0,,,,,3537.3999999999996,,,4264.29,0,,3048.35,0,,,,,3048.35,,,455.97,0,,,,,455.97,,,0,0,,,,,0,,,3504.3199999999997,0,,0,0,,,,,0,,,23089.5,0.001529578312281117,,,,,23089.5,,,25627.65,0.0012831717444150383,,,,,25627.65,,,48717.15,0.000992926637790194,,26217.43,0.0012334218864160562,,,,,26217.43,,,,,,,,,,,,,,,,,,,,,26217.43,0.0012334218864160562,,82703.19,0,,2039.524917459079,0,,80663.66508254092,,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,0,0,,0,,,1580,0,,,,,1580,,,0,0,,,,,0,,,1580,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,1580,0,,0,0,,1580,,,,,,
MANTENIMIENTO ACTIVO FIJO,0,0,,0,0,,0,,,0,0,,,,,0,,,1050,0,,,,,1050,,,1050,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,16277,0.0011629128398184013,,,,,16277,,,0,0,,,,,0,,,0,0,,,,,0,,,16277,0,,12320,0,,,,,12320,,,,,,,,,,,,,,,,,,,,,12320,0,,29647,0,,0,0,,29647,,,,,,
ARRENDAMIENTO,545251.72,0.04542554760778944,,458343.83666666667,0.029763695528276467,,86907.8833333333,0.015661852079512973,,545251.72,0.0423871879609466,,,,,545251.72,,,545251.72,0.04208895830095057,,,,,545251.72,,,1635755.16,0.04324930349394436,,545251.72,0.04803993464658214,,,,,545251.72,,,545251.72,0.041753806963419196,,,,,545251.72,,,545251.72,0.044596473568184934,,,,,545251.72,,,1635755.16,0.0446500167159909,,545251.72,0.03895559538742199,,,,,545251.72,,,545251.72,0.03612053988375565,,,,,545251.72,,,545251.72,0.027300653813271996,,,,,545251.72,,,1635755.16,0.03333907815352008,,545251.72,0.025651843260533134,,,,,545251.72,,,,,,,,,,,,,,,,,,,,,545251.72,0.025651843260533134,,5452517.199999998,0.03766158489014647,,458343.83666666667,0.02996450813548992,,4994173.363333331,0.00769707675465655,,,,,
ENERGIA ELECTRICA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
TRANSPORTE DE PERSONAL,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DEPRECIACIONES Y AMORT.,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
COMBUSTIBLE,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DIVERSOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,4200,0,,,,,4200,,,4200,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,4200,0,,0,0,,4200,,,,,,
SEGUROS,3631.31,0,,4815.3825,0,,-1184.0724999999998,,,3631.31,0,,,,,3631.31,,,3631.31,0,,,,,3631.31,,,10893.93,0,,3631.31,0,,,,,3631.31,,,3631.31,0,,,,,3631.31,,,3631.31,0,,,,,3631.31,,,10893.93,0,,3631.31,0,,,,,3631.31,,,4271.5,0,,,,,4271.5,,,4271.5,0,,,,,4271.5,,,12174.31,0,,4601.62,0,,,,,4601.62,,,,,,,,,,,,,,,,,,,,,4601.62,0,,38563.79,0,,4815.3825,0,,33748.4075,,,,,,
TELEFONO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DERECHOS Y CONTRIB,0,0,,2510.1098750000006,0,,-2510.1098750000006,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,1240,0,,,,,1240,,,0,0,,,,,0,,,0,0,,,,,0,,,1240,0,,1093.1,0,,,,,1093.1,,,,,,,,,,,,,,,,,,,,,1093.1,0,,2333.1,0,,2510.1098750000006,0,,-177.00987500000065,,,,,,
GASTOS DE VIAJE,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,11385.61,0,,,,,11385.61,,,11385.61,0,,0,0,,,,,0,,,0,0,,,,,0,,,2088.55,0,,,,,2088.55,,,2088.55,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,13474.16,0,,0,0,,13474.16,,,,,,
ARRENDAM MAQ Y EQUIPO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
PAPELERIA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,2100,0,,,,,2100,,,0,0,,,,,0,,,0,0,,,,,0,,,2100,0,,750,0,,,,,750,,,0,0,,,,,0,,,3171.82,0,,,,,3171.82,,,3921.82,0,,948.28,0,,,,,948.28,,,,,,,,,,,,,,,,,,,,,948.28,0,,6970.099999999999,0,,0,0,,6970.099999999999,,,,,,
MENSAJERIA Y PAQUETERIA,0,0,,481.49009897654355,0,,-481.49009897654355,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,481.49009897654355,0,,-481.49009897654355,,,,,,
EQUIPOS MENORES,0,0,,0,0,,0,,,832.06,0,,,,,832.06,,,0,0,,,,,0,,,832.06,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,832.06,0,,0,0,,832.06,,,,,,
HONORARIOS,50789.45,0.0042313274664194395,,18457.6875,0.0011985957854291087,,32331.762499999997,0.003032731680990331,,77208.17,0.006002066740680284,,,,,77208.17,,,77208.17,0.005959837132880026,,,,,77208.17,,,205205.78999999998,0.005425633192209898,,77208.17,0.006802501129170586,,,,,77208.17,,,77208.17,0.005912379379892379,,,,,77208.17,,,77208.17,0.00631490371576073,,,,,77208.17,,,231624.51,0.006322485477186697,,78708.17,0.005623317656300885,,,,,78708.17,,,77208.12,0.005114700010134388,,,,,77208.12,,,145774.07,0.007298881001277133,,,,,145774.07,,,301690.36,0.006148889966028661,,111491.12,0.005245197090219708,,,,,111491.12,,,,,,,,,,,,,,,,,,,,,111491.12,0.005245197090219708,,850011.7799999999,0.0058711948327452345,,18457.6875,0.001206682588509002,,831554.0924999999,0.004664512244236233,,,,,
NO DEDUCIBLES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,1090.52,0,,,,,1090.52,,,0,0,,,,,0,,,0,0,,,,,0,,,1090.52,0,,0,0,,,,,0,,,3264.17,0,,,,,3264.17,,,4967.32,0,,,,,4967.32,,,8231.49,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,9322.01,0,,0,0,,9322.01,,,,,,
