UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.461655715802987,Unnamed: 122,Unnamed: 123,17.896265915907826,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
RECOLECCION DE BASURA ,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,14400,0,,,,,14400,,,0,0,,,,,0,,,14400,0,,0,0,,,,,0,,,0,0,,,,,0,,,12060.63,0,,,,,12060.63,,,12060.63,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,26460.629999999997,0,,0,0,,26460.629999999997,,,,,,
ARRENDAMIENTO DE EQUIPOS,0,0,,15483.753254406976,0,,-15483.753254406976,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,7000,0,,,,,7000,,,0,0,,,,,0,,,7000,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,7000,0,,15483.753254406976,0,,-8483.753254406976,,,,,,
GASTOS DE FABRICACION,3552908.72,0.06687053240926197,,3268287.693492022,0.06641635660696031,,284621.0265079784,,,3271902.6500000004,0.0861695495434389,,,,,3271902.6500000004,,,3269503.4299999997,0.07801945264142725,,,,,3269503.4299999997,,,10094314.8,0.07589257502119862,,3345309.9699999997,0.08774733242655142,,,,,3345309.9699999997,,,3808945.83,0.09545335714142493,,,,,3808945.83,,,3106044.63,0.07780177152829706,,,,,3106044.63,,,10260300.43,0.08698809195902361,,3544299.17,0.07824116800357306,,,,,3544299.17,,,3856079.09,0.11159735897451792,,,,,3856079.09,,,3498393.69,0.10880910975546022,,,,,3498393.69,,,10898771.95,0.09730626709817829,,3807477.61,0.09395050284871231,,,,,3807477.61,,,,,,,,,,,,,,,,,,,,,3807477.61,0.09395050284871231,,35060864.78999999,0.0868940505234357,,3268287.693492022,0.06675646415698738,,31792577.096507978,0.020137586366448315,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSTO DE VENTAS DIRECTO,40003967.210000046,0.7529285992507461,,37363317.191942975,0.7592769154259011,,2640650.0180570777,-0.006348316175155078,,31645080.339999966,0.8334118125928139,,,,,31645080.339999966,,,33872247.06999999,0.8082860999282047,,,,,33872247.06999999,,,105521294.62,0.7933458512986292,,30370925.789999977,0.7966280390445408,,,,,30370925.789999977,,,35155695.030000046,0.8810125591241638,,,,,35155695.030000046,,,33994052.950000055,0.8515001733689632,,,,,33994052.950000055,,,99520673.77000009,0.8437485413600855,,38849598.84000002,0.8576132668032814,,,,,38849598.84000002,,,30735582.840000026,0.8895071370246496,,,,,30735582.840000026,,,27198157.289999984,0.8459331750377925,,,,,27198157.289999984,,,96783338.97000003,0.8640996871641443,,35365148.27000009,0.8726442552306374,,,,,35365148.27000009,,,,,,,,,,,,,,,,,,,,,35365148.27000009,0.8726442552306374,,337190455.6300001,0.8356851624461469,,37363317.191942975,0.7631650511907973,,299827138.43805724,0.07252011125534963,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARGEN DE BRUTO,13127189.249999978,0.24707140074925393,,11845761.120394193,0.24072308457409883,,1281428.129605778,0.006348316175155105,,6325440.19000005,0.1665881874071861,,,,,6325440.19000005,,,8034012.450000003,0.19171390007179537,,,,,8034012.450000003,,,27486641.89000003,0.20665414870137078,,7753423.719999991,0.20337196095545915,,,,,7753423.719999991,,,4748043.759999938,0.11898744087583629,,,,,4748043.759999938,,,5928490.829999983,0.14849982663103684,,,,,5928490.829999983,,,18429958.309999913,0.1562514586399147,,6450072.170000002,0.14238673319671863,,,,,6450072.170000002,,,3817914.889999971,0.1104928629753504,,,,,3817914.889999971,,,4953504.4400000125,0.15406682496220742,,,,,4953504.4400000125,,,15221491.499999985,0.1359003128358557,,5161272.499999918,0.12735574476936262,,,,,5161272.499999918,,,,,,,,,,,,,,,,,,,,,5161272.499999918,0.12735574476936262,,66299364.19999993,0.16431483755385315,,11595053.128662616,0.23683494880920275,,54704311.07133716,-0.0725201112553496,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE ADMINISTRACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,751.27,0,,191912.9923046158,0.003899950962026075,,-191161.7223046158,-0.003899950962026075,,435.17,0,,,,,435.17,,,7842.389999999999,0,,,,,7842.389999999999,,,9028.83,0,,24808.399999999998,0,,,,,24808.399999999998,,,32155.510000000002,0,,,,,32155.510000000002,,,25960.41,0,,,,,25960.41,,,82924.31999999999,0,,32217.309999999998,0,,,,,32217.309999999998,,,75562.01000000001,0.002186812188752621,,,,,75562.01000000001,,,65279.740000000005,0.0020303690847521248,,,,,65279.740000000005,,,173059.06,0.001545103539497371,,72990.99,0.0018010717110757567,,,,,72990.99,,,,,,,,,,,,,,,,,,,,,72990.99,0.0018010717110757567,,338003.2,0,,191912.9923046158,0.003919921987759537,,146090.20769538422,-0.003919921987759537,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,122737.9861884272,0.002494214287237639,,-122737.9861884272,,,1570.7,0,,,,,1570.7,,,0,0,,,,,0,,,1570.7,0,,0,0,,,,,0,,,0,0,,,,,0,,,421.1,0,,,,,421.1,,,421.1,0,,0,0,,,,,0,,,53766,0.0015560219234569514,,,,,53766,,,1950,0,,,,,1950,,,55716,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,57707.8,0,,122737.9861884272,0.0025069867600713263,,-65030.18618842719,-0.0025069867600713263,,,,,
MANTENIMIENTO ACTIVO FIJO,0,0,,0,0,,0,,,0,0,,,,,0,,,13830,0,,,,,13830,,,13830,0,,16513.5,0,,,,,16513.5,,,0,0,,,,,0,,,4094.82,0,,,,,4094.82,,,20608.32,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,34438.32,0,,0,0,,34438.32,,,,,,
ARRENDAMIENTO,2211459.03,0.041622640600057416,,1803964.385,0.036659178486334904,,407494.6449999998,0.004963462113722512,,2211459.03,0.05824147257219597,,,,,2211459.03,,,2211459.03,0.05277156814591311,,,,,2211459.03,,,6634377.09,0.049879558048035746,,2211459.03,0.05800647246243341,,,,,2211459.03,,,2211459.03,0.055419845284126586,,,,,2211459.03,,,2211459.03,0.05539374049375763,,,,,2211459.03,,,6634377.09,0.056247066870317705,,2211459.03,0.04881843467498505,,,,,2211459.03,,,2211459.03,0.06400101799477075,,,,,2211459.03,,,2211459.03,0.0687821067716863,,,,,2211459.03,,,6634377.09,0.05923295506238892,,2211459.03,0.05456832821607205,,,,,2211459.03,,,,,,,,,,,,,,,,,,,,,2211459.03,0.05456832821607205,,22114590.3,0.0548082980366578,,1803964.385,0.03684690428187614,,20310625.915,0.01796139375478166,,,,,
ENERGIA ELECTRICA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
TRANSPORTE DE PERSONAL,15500,0,,0,0,,15500,,,0,0,,,,,0,,,0,0,,,,,0,,,15500,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,15500,0,,0,0,,15500,,,,,,
DEPRECIACIONES Y AMORT.,455.06,0,,1160.5229695801809,0,,-705.4629695801809,,,-76.02,0,,,,,-76.02,,,455.06,0,,,,,455.06,,,834.1,0,,455.06,0,,,,,455.06,,,455.06,0,,,,,455.06,,,455.06,0,,,,,455.06,,,1365.18,0,,455.06,0,,,,,455.06,,,455.06,0,,,,,455.06,,,455.06,0,,,,,455.06,,,1365.18,0,,455.06,0,,,,,455.06,,,,,,,,,,,,,,,,,,,,,455.06,0,,4019.52,0,,1160.5229695801809,0,,2858.997030419819,,,,,,
COMBUSTIBLE,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DIVERSOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,288.8,0,,,,,288.8,,,0,0,,,,,0,,,288.8,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,288.8,0,,0,0,,288.8,,,,,,
SEGUROS,76768.99,0.001444895897528521,,109263.59999999998,0.0022203951739654224,,-32494.60999999997,,,76768.99,0.002021805045820897,,,,,76768.99,,,76768.99,0.0018319217911434346,,,,,76768.99,,,230306.97000000003,0.0017315280278984307,,76768.99,0.0020136472093737257,,,,,76768.99,,,76768.99,0.0019238545642053617,,,,,76768.99,,,76768.99,0.0019229483577762121,,,,,76768.99,,,230306.97000000003,0.0019525708844340434,,76768.99,0.0016946919986031035,,,,,76768.99,,,48650.58,0.0014079784449074935,,,,,48650.58,,,48650.58,0.0015131591147155307,,,,,48650.58,,,174070.15000000002,0.0015541307394472056,,55740.61,0.001375414086438702,,,,,55740.61,,,,,,,,,,,,,,,,,,,,,55740.61,0.001375414086438702,,690424.7,0.0017111328863040273,,109263.59999999998,0.0022317654628714865,,581161.1,,,,,,
TELEFONO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DERECHOS Y CONTRIB,281.43,0,,3663.770401924891,0,,-3382.340401924891,,,4179.01,0,,,,,4179.01,,,4477.16,0,,,,,4477.16,,,8937.6,0,,6410.48,0,,,,,6410.48,,,4541.66,0,,,,,4541.66,,,4541.66,0,,,,,4541.66,,,15493.8,0,,5767.69,0,,,,,5767.69,,,13412.06,0,,,,,13412.06,,,10154.39,0,,,,,10154.39,,,29334.139999999996,0,,28491.69,0,,,,,28491.69,,,,,,,,,,,,,,,,,,,,,28491.69,0,,82257.23,0,,3663.770401924891,0,,78593.4595980751,,,,,,
GASTOS DE VIAJE,852.14,0,,1707.1224994960305,0,,-854.9824994960305,,,4866.71,0,,,,,4866.71,,,2483.61,0,,,,,2483.61,,,8202.46,0,,668.1,0,,,,,668.1,,,-5037.78,0,,,,,-5037.78,,,4726.35,0,,,,,4726.35,,,356.67000000000064,0,,9691.23,0,,,,,9691.23,,,0,0,,,,,0,,,3807.14,0,,,,,3807.14,,,13498.369999999999,0,,4808.18,0,,,,,4808.18,,,,,,,,,,,,,,,,,,,,,4808.18,0,,26865.68,0,,1707.1224994960305,0,,25158.55750050397,,,,,,
ARRENDAM MAQ Y EQUIPO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
PAPELERIA,913.5,0,,0,0,,913.5,,,3086.2,0,,,,,3086.2,,,0,0,,,,,0,,,3999.7,0,,0,0,,,,,0,,,1613.7,0,,,,,1613.7,,,0,0,,,,,0,,,1613.7,0,,790,0,,,,,790,,,0,0,,,,,0,,,508,0,,,,,508,,,1298,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,6911.4,0,,0,0,,6911.4,,,,,,
MENSAJERIA Y PAQUETERIA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,109.29,0,,,,,109.29,,,109.29,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,109.29,0,,0,0,,109.29,,,,,,
EQUIPOS MENORES,0,0,,0,0,,0,,,0,0,,,,,0,,,4940,0,,,,,4940,,,4940,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,4940,0,,0,0,,4940,,,,,,
HONORARIOS,305713.43,0.005753938938448618,,191538.732,0.003892345448623846,,114174.698,0.0018615934898247723,,323033.43,0.008507479631330719,,,,,323033.43,,,342425.79,0.00817123250612657,,,,,342425.79,,,971172.6499999999,0.007301614290715528,,323033.43,0.008473152569206952,,,,,323033.43,,,323033.43,0.008095317376149056,,,,,323033.43,,,323033.43,0.00809150418320362,,,,,323033.43,,,969100.29,0.008216151731537209,,353533.43,0.007804326656631934,,,,,353533.43,,,323033.43,0.009348791040611102,,,,,323033.43,,,870039.27,0.027060475981189668,,,,,870039.27,,,1546606.13,0.01380838775890341,,363039.76,0.008958100742731836,,,,,363039.76,,,,,,,,,,,,,,,,,,,,,363039.76,0.008958100742731836,,3849918.83,0.009541551337335013,,191538.732,0.003912277527738402,,3658380.098,0.005629273809596611,,,,,
NO DEDUCIBLES,0,0,,640.4193266177392,0,,-640.4193266177392,,,358.62,0,,,,,358.62,,,8113.4,0,,,,,8113.4,,,8472.02,0,,0,0,,,,,0,,,-95,0,,,,,-95,,,0,0,,,,,0,,,-95,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,8377.02,0,,640.4193266177392,0,,7736.600673382261,,,,,,
COMEDOR,191966,0.003613058943004982,,173500.43976923078,0.003525781130627936,,18465.560230769217,,,98772,0.002601281168162062,,,,,98772,,,187824,0.004482003456079394,,,,,187824,,,478562,0.003597995823083985,,152046,0.0039881598493928016,,,,,152046,,,156252,0.003915723306587935,,,,,156252,,,157238,0.003938576681548318,,,,,157238,,,465536,0.003946871600350987,,165242,0.003647752761019443,,,,,165242,,,154396,0.004468317540714568,,,,,154396,,,186818,0.0058105239339988545,,,,,186818,,,506456,0.004521733552693979,,249284,0.00615114770225488,,,,,249284,,,,,,,,,,,,,,,,,,,,,249284,0.00615114770225488,,1699838,0.00421283986970522,,173500.43976923078,0.0035438360924405186,,1526337.5602307692,,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
EQUIPO DE TRABAJO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
