,,,,,,,,,,,,,,,HDA SAN JOSE,,,,,PUEBLA,,,,,,,,LEON,,,,,,,,MONTERREY 2,,,,,,,,MTY RESORTES,,MTY TELAS,,,,,,YUCATAN,,,,,,,,,,TECATE,,,,,,,,CD JUATREZ,,,,,,OCOTLAN,,,,,,CD JUAREZ II,,,,,,,,,,,,,,
,10101,,10102,,10103,,10106,,10112,,10120, ,TOTAL,,11108,,,,,10201,,10202,,10220,,TOTAL,,10301,,10302,,10320,,TOTAL,,10401,,10402,,10420,,TOTAL,,11211,,10710,,10720,,TOTAL,,10501,,10502,,10508,,10520,,TOTAL,,10601,,10602,,10620,,TOTAL,,10802,,10820,,TOTAL,,10902,,10920,,TOTAL,,11001,,11002,,11020,,TOTAL,,,TOTAL,,,,,
,ESPUMADO,%,CORTE GDL,%,POLIETILENO,%,CORRUGADO,%,ALM VALLARTA,%,ADMON,%,GUADALAJARA,%,COSTURA HSJ,%,,,,ESPUMADO,%,CORTE,%,ADMON,%,PUEBLA,%,ESPUMADO,%,CORTE,%,ADMON,%,LEON,%,ESPUMADO,%,CORTE,%,ADMON,%,MTY2,%,RESORTES,%,TELAS,%,ADMON,%,MTY TELAS,%,ESPUMADO,%,CORTE,%,COSTURA,%,ADMON,%,YUCATAN,%,ESPUMADO,%,CORTE,%,ADMON,%,TKT,%,CORTE,%,ADMON,%,JUÁREZ,%,CORTE,%,ADMON,%,OCOTLAN,%,ESPUMADO,%,CORTE,%,ADMON,%,JRZ II,%,,GENERAL,%,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+) VARIACION EN COMPRAS,301518.62,,102.58,,-299246.33,,-114582.01,,-366811.87,,,,-479019.01,,0,,,,(+) VARIACIONES STD,82363.62,,1264.12,,,,83627.73999999999,,777379.49,,27999.46,,,,805378.95,,-359214.63,,-4893690.38,,,,-5252905.01,,-241032.48,,-322722.24,,,,-322722.24,,0,,38589.93,,-762676.04,,,,-724086.11,,-146550.99,,-29838.63,,,,-176389.62,,332365.62,,,,332365.62,,0,,,,0,,186781.54,,-13534.3,,,,173247.24000000002,,,-5801534.920000001,-0.010298688395924094,,,,
(+) VARIACIONES STD,0,,0,,0,,0,,0,,,,0,,0,,,,(+) VARIACIONES STD,0,,0,,,,0,,0,,0,,,,0,,0,,-1.78,,,,-1.78,,0,,0,,,,0,,0,,0,,-10766.43,,,,-10766.43,,0,,0,,,,0,,-157224.08,,,,-157224.08,,0,,,,0,,0,,0,,,,0,,,-167992.28999999998,-0.00029821422631852657,,,,
(=) COSTO TOTAL MATERIALES,27356140.980000008,0.7846826314344211,26596684.610000044,0.6599931901850987,13081265.960000003,0.7960356034919727,5519755.1000000015,0.782647559994997,26358793.259999994,0.8318269441980839,0,,98912639.91000004,0.7589129953821151,0,0,,,(=) COSTO TOTAL MATERIALES,6251777.710000002,0.7485847324029716,9052605.929999983,0.6904730293796243,,,15304383.63999999,0.7130857103391066,54454699.13000002,0.36075005814018735,62400882.54999967,0.41339172500375865,,,116855581.6799997,0.774141783143946,33631108.64,0.6345612983173621,50914367.840000026,0.7089830822670715,,,84545476.48000006,0.677381374411594,11008721.879999999,0.6037164228067442,818672.1599999985,0.4287386025861764,,,818672.1599999985,0.4287386025861764,0,,3116915.389999999,0.5032101180791427,5849596.499999999,0.7265793064495283,,,8966511.889999978,0.6294526473699698,31451930.26,0.6401915508387378,6899063.23999999,0.5246180293347158,,,38350993.49999998,0.6157876303002443,10940600.309999984,0.6114990133163601,,,10940600.309999984,0.6114990133163601,5462010.699999994,0.695438533882359,,,5462010.699999994,0.695438533882359,9501865.70000001,0.9474234200171805,1865591.6099999982,0.5821700544413515,,,11367457.310000008,0.8589772052791839,,402533049.4599997,0.7145630428179234,205964632.08999997,198403210.55999967,36551540.48000038,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA,258745.39,,4727064.59,,1944068.11,,1082122.77,,222321.87,,0,,8234322.7299999995,,90.88,,,,MANO DE OBRA DIRECTA,81124.64,,427107.3,,0,,508231.94,,375341.29,,2670988.2399999998,,0,,3046329.53,,927032.5,,3372931.46,,0,,4299963.96,,656392.33,,183933.08,,0,,183933.08,,0,,149211.15,,2616348.21,,0,,2765559.36,,606127.57,,1558734.48,,0,,2164862.05,,1704220.47,,0,,1704220.47,,314516.82,,0,,314516.82,,476226.99,,0,,0,,476226.99,,,24379060.13,,,,,
IMPUESTOS S NOMINAS,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,0,,,,,
MANO DE OBRA INDIRECTA,615781.88,,1977820.69,,434930.96,,380422.21,,834956.38,,0,,4243912.12,,0,,,,MANO DE OBRA INDIRECTA,158980.18,,352963.32,,0,,511943.5,,303305.84,,2591915.78,,0,,2895221.6199999996,,469124.1,,2866405.34,,0,,3335529.44,,901008.39,,282525.43,,0,,282525.43,,0,,27000.11,,1356211.15,,0,,1383211.26,,697833.15,,1352676.99,,0,,2050510.1400000001,,875159.07,,0,,875159.07,,192058,,0,,192058,,412652.34,,68.17,,0,,412720.51,,,17081862.29,,,,,
IMPUESTOS S NOMINAS,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,0,,,,,
COMBUSTIBLE,0,,72609.47,,0,,0,,0,,0,,72609.47,,0,,,,COMBUSTIBLE,0,,0,,0,,0,,6825.82,,0,,0,,6825.82,,0,,0,,0,,0,,1141.12,,113064.69,,0,,113064.69,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,193641.1,,,,,
ENERGIA ELECTRICA,0,,0,,0,,0,,0,,0,,0,,0,,,,ENERGIA ELECTRICA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
