,,,,,,,,,,,,,,,HDA SAN JOSE,,,,,PUEBLA,,,,,,,,LEON,,,,,,,,MONTERREY 2,,,,,,,,MTY RESORTES,,MTY TELAS,,,,,,YUCATAN,,,,,,,,,,TECATE,,,,,,,,CD JUATREZ,,,,,,OCOTLAN,,,,,,CD JUAREZ II,,,,,,,,,,,,,,
,10101,,10102,,10103,,10106,,10112,,10120, ,TOTAL,,11108,,,,,10201,,10202,,10220,,TOTAL,,10301,,10302,,10320,,TOTAL,,10401,,10402,,10420,,TOTAL,,11211,,10710,,10720,,TOTAL,,10501,,10502,,10508,,10520,,TOTAL,,10601,,10602,,10620,,TOTAL,,10802,,10820,,TOTAL,,10902,,10920,,TOTAL,,11001,,11002,,11020,,TOTAL,,,TOTAL,,,,,
,ESPUMADO,%,CORTE GDL,%,POLIETILENO,%,CORRUGADO,%,ALM VALLARTA,%,ADMON,%,GUADALAJARA,%,COSTURA HSJ,%,,,,ESPUMADO,%,CORTE,%,ADMON,%,PUEBLA,%,ESPUMADO,%,CORTE,%,ADMON,%,LEON,%,ESPUMADO,%,CORTE,%,ADMON,%,MTY2,%,RESORTES,%,TELAS,%,ADMON,%,MTY TELAS,%,ESPUMADO,%,CORTE,%,COSTURA,%,ADMON,%,YUCATAN,%,ESPUMADO,%,CORTE,%,ADMON,%,TKT,%,CORTE,%,ADMON,%,JUÁREZ,%,CORTE,%,ADMON,%,OCOTLAN,%,ESPUMADO,%,CORTE,%,ADMON,%,JRZ II,%,,GENERAL,%,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLETES MERCANCIAS,192762.63999999998,,21026.840000000004,,5097.69,,0,,61420.16,,0,,280307.32999999996,,0,,,,,0,,0,,0,,0,,73027.06999999999,,18296.49,,0,,91323.56,,27500,,257301.82,,0,,284801.82,,77205.11,,106258.91,,0,,106258.91,,0,,0,,146500.16999999998,,0,,146500.16999999998,,0,,77100,,0,,77100,,0,,0,,0,,0,,0,,0,,374.04,,0,,0,,374.04,,,1063870.94,,,,,
FLETES INTERPLANTAS,84500,,74172.18,,0,,0,,0,,0,,158672.18,,0,,,,,26000,,74816.55,,0,,100816.55,,0,,79532.94,,0,,79532.94,,0,,314043.67,,0,,314043.67,,10000,,0,,0,,0,,0,,649305.36,,332317.76,,0,,981623.12,,75000,,5542.4,,0,,80542.4,,44768.31,,0,,44768.31,,42500,,0,,42500,,60000,,215150,,0,,275150,,,2087649.17,,,,,
FLETES REFACCIONES,102310.24,,-75254.96000000002,,0,,0,,0,,0,,27055.279999999984,,0,,,,,0,,1396.13,,0,,1396.13,,18002.890000000003,,138856.85,,0,,156859.74000000002,,2643.47,,67921.67,,0,,70565.14,,9365.73,,4123.27,,0,,4123.27,,0,,0,,0,,0,,0,,41534.54,,7582.1,,0,,49116.64,,4472.4,,0,,4472.4,,0,,0,,0,,27713.47,,9760.27,,0,,37473.740000000005,,,360428.07,,,,,
FLETES ACTIVOS FIJOS FABRIC,0,0,0,2.9103830456733704e-11,0,0,0,0,0,0,0,,2.9103830456733704e-11,,0,,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,2.9103830456733704e-11,,,,,
GASTOS DE IMPORTACION MERCANCIAS,230325.18,,28580,,16170.999999999998,,0,,0,,0,,275076.18,,0,,,,,25413.329999999998,,0,,0,,25413.329999999998,,409044.43999999994,,46144.26,,0,,455188.69999999995,,44912.50000000001,,2350415.44,,0,,2395327.94,,25963.92,,33145,,0,,33145,,0,,0,,276785,,0,,276785,,108008.29,,0,,0,,108008.29,,0,,0,,0,,0,,0,,0,,24033.539999999994,,0,,0,,24033.539999999994,,,3618941.9,,,,,
GASTOS DE IMPORTACION REFACCIONES,156328.88,,-142584.63,,0,,0,,0,,0,,13744.25,,0,,,,,0,,4379.610000000001,,0,,4379.610000000001,,38131.14,,144158.36000000002,,0,,182289.5,,9509.02,,74802.35,,0,,84311.37000000001,,12884.54,,5627.21,,0,,5627.21,,0,,0,,0,,0,,0,,83997.47,,8771.810000000001,,0,,92769.28,,10736.54,,0,,10736.54,,0,,0,,0,,9520.82,,5453.9,,0,,14974.72,,,421717.01999999996,,,,,
GASTOS DE IMPORTACION ACTIVOS FIJOS,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
HONORARIOS,28267.92,0,12600,0,1400,0,0,0,0,0,0,,42267.92,,0,0,,,,2800,0,1400,0,0,,4200,,23150,0,43930,0,0,,67080,,3346.01,,20109.05,0,0,,23455.059999999998,,7046.01,0,5850,0,0,,5850,,0,0,0,0,6300,0,0,,6300,,25350.18,0,6000,0,0,,31350.18,,4250,0,0,,4250,,0,0,0,,0,,10200,0,1850,0,0,,12050,,,203849.16999999998,,,,,
(+) GASTOS DE FABRICACION,1895637.1099999999,0.059466563414873976,6816053,0.1707319312506993,2470719.1999999997,0.13233034888894496,1600088.13,0.2072783587391004,1203818.55,0.033335881307536494,0,,13986315.989999998,0.10414074223124689,0,,,,(+) GASTOS DE FABRICACION,702775.54,0.08386908164978185,1075311.78,0.08795041192043905,0,,1778087.3200000003,0.08629071993163383,2804323.1799999997,0.047559499124583834,5593088.32,0.07482305566250337,0,,8397411.5,0.0628006355020846,2359515.95,0.04594331657921467,11501111.24,0.14814329121603842,0,,13860627.19,0.10745325640239053,3391049.5199999996,0.31367355718690304,1309921.69,0.39606549387061685,0,,1309921.69,0.39606549387061685,0,,796809.89,0.1538514216294438,4446343.55,0.49722337355131324,0,,5243153.4399999995,0.371290461852811,1830595.25,0.03597093329901476,3022896.2399999998,0.24622853537908554,0,,4853491.49,0.07683496068088018,2513812.5900000003,0.16298683953671356,0,,2513812.5900000003,0.16298683953671356,578150.8299999998,0.06724552228569004,0,,578150.8299999998,0.06724552228569004,1926600.2100000002,0.17827510889361425,520478.52,0.22521266892193545,0,,2447078.730000001,0.1865443302010471,,58359100.28999999,0.10685316864620811,58838303.7,-479203.4100000113,,
(=) COSTO DE VENTA,27383091.61,0.859013755919438,33994052.95000005,0.851500173368963,18186596.27,0.9740640010857912,7124904.219999999,0.9229731945420345,29409945.360000003,0.8144138066173625,0,,116098590.41000004,0.8644587599724985,0,,,,(=) COSTO DE VENTA,7774878.199999998,0.9278522906089031,9181096.789999988,0.7509275538318009,0,,16955974.989999987,0.8228748231722817,55892281.11999997,0.9478967737939649,62272299.79999994,0.8330645767752676,0,,118164580.91999991,0.8837021712718849,39233925.980000004,0.7639434189646461,67737607.48000021,0.8725132643084821,0,,106971533.4600002,0.8292871206381751,12938563.949999996,1.196822799298645,3629460.1199999964,1.0973968336317166,0,,3629460.1199999964,1.0973968336317166,0,,3380773.039999997,0.6527739488907398,10588469.309999999,1.184081790320216,0,,13969242.349999975,0.9892227079025439,37773322.11,0.7422403451014141,9550246.779999973,0.7779106824878056,0,,47323568.88999998,0.7491729536219034,13537139.210000006,0.877700885492989,0,,13537139.210000006,0.877700885492989,6624329.800000003,0.7704849566568311,0,,6624329.800000003,0.7704849566568311,12067477.95,1.1166462738045368,2178684.3200000003,0.9427234584927195,0,,14246162.270000003,1.0860054341580494,,470459146.37000036,0.8613918010802282,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTILIDAD BRUTA,4494269.400000062,0.1409862440805621,5928490.829999991,0.148499826631037,484246.97000000253,0.025935998914208787,594609.4799999995,0.07702680545796553,6701850.782249991,0.18558619338263752,0,0,18203467.46225004,0.13554124002750145,0,0,,,UTILIDAD BRUTA,604557.0599999903,0.07214770939109698,3045244.8100000136,0.2490724461681991,0,0,3649801.870000005,0.1771251768277183,3072241.879999958,0.05210322620603514,12478567.703035042,0.16693542322473243,0,0,15550809.583034977,0.11629782872811507,12123183.730000228,0.23605658103535385,9897438.59999977,0.1274867356915179,0,0,22020622.330000028,0.17071287936182486,-2127804.0299999956,-0.19682279929864502,-322124.0599999968,-0.09739683363171653,0,0,-322124.0599999968,-0.0024972375880314467,0,,1798313.9100000025,0.34722605110926025,-1646123.0999999996,-0.18408179032021618,0,0,152190.81000002287,0.010777292097456126,13117635.730399981,0.2577596548985859,2726544.1100000255,0.2220893175121944,0,0,15844179.840399988,0.25082704637809666,1886269.1899999958,0.15427911731175542,0,0,1886269.1899999958,0.12229911450701102,1973281.0199999977,0.16139586840923842,0,0,1973281.0199999977,0.22951504334316886,-1260583.9199999962,-0.024770292670720315,132369.14999999944,0.01078206439989298,0,0,-1128214.7699999996,-0.0178606138840759,,75702479.24568486,0.13860819891977186,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,52032.55,,21662.3,,0,,49797.47,,295232.45,,1859961.1400000001,,2278685.91,,154083.59,,,,MANO DE OBRA INDIRECTA,0,,0,,128212.52999999998,,128212.52999999998,,0,,181442.68,,1327556.93,,1508999.6099999999,,327961.14,,834521.05,,1548912.18,,2711394.37,,381907.65,,309594.2,,0,,309594.2,,0,,0,,73156.16,,1221758.66,,1294914.8199999998,,37617.1,,199674.71,,1530877.79,,1768169.6,,486994.54,,0,,486994.54,,195562.17,,0,,195562.17,,29632.2,,0,,102262.1,,131894.30000000002,,,11196329.7,,,,,
LABOR INDIRECTA,12526,,4298.11,,-247.56,,12127.64,,70296.24,,444227.79000000004,,543228.2200000001,,36744.19,,,,IMPTOS S/SALARIOS,0,,0,,31335.94,,31335.94,,0,,41586.659999999996,,309206.91,,350793.56999999995,,67689.98999999999,,159611.65,,348929.63999999996,,576231.2799999999,,82721.49,,72553.75,,0,,72553.75,,0,,0,,13765.96,,223055.38,,236821.34,,8826.03,,44792.92,,316063.99,,369682.94,,124975.98,,0,,124975.98,,48028.3,,0,,48028.3,,7381.9,,0,,24630.15,,32012.050000000003,,,2468384.8599999994,,,,,
COMBUSTIBLE,0,,0,,0,,0,,0,,0,,0,,0,,,,COMBUSTIBLE ,0,,0,,0,,0,,0,,0,,102791.26,,102791.26,,0,,0,,21327.94,,21327.94,,0,,0,,0,,0,,0,,0,,2488.77,,0,,2488.77,,0,,0,,36166.66,,36166.66,,1343.83,,0,,1343.83,,0,,0,,0,,0,,0,,66.24,,66.24,,,164184.69999999998,,,,,
ENERGIA ELECTRICA,0,,0,,0,,0,,372.74,,785067.12,,785439.86,,42668.96,,,,ENERGIA ELECTRICA,0,,0,,83251.24,,83251.24,,0,,0,,209173.56,,209173.56,,0,,50525.23,,566158.63,,616683.86,,649524.53,,551.77,,0,,551.77,,0,,0,,0,,115968.4,,115968.4,,0,,0,,443799,,443799,,129738.92,,0,,129738.92,,36956.72,,0,,36956.72,,0,,0,,124463.49,,124463.49,,,3195551.35,,,,,
DEPRECIACIONES Y AMORT.,12687.32,,455.06,,0,,0,,1447.01,,101691.54,,116280.93,,0,,,,DEPRECIACIONES Y AMORT.,528.89,,0,,83898.51,,84427.4,,726.6,,3377.56,,139357.61,,143461.77,,4191.73,,13907.3,,215574.52,,233673.55,,2411.98,,3798,,0,,3798,,0,,0,,9432.15,,56162.93,,65595.08,,0,,4855.56,,177073.73,,181929.29,,25225.28,,0,,25225.28,,2167.11,,0,,2167.11,,6548.42,,0,,5280.02,,11828.44,,,870798.8299999998,,,,,
TRANSPORTE DE PERSONAL,0,,0,,0,,0,,0,,0,,0,,0,,,,TRANSPORTE DE PERSONAL,0,,0,,0,,0,,0,,0,,484941.78,,484941.78,,0,,0,,1135787.69,,1135787.69,,87093.37,,50820.46,,0,,50820.46,,0,,0,,0,,0,,0,,0,,0,,285840,,285840,,141700,,0,,141700,,0,,0,,0,,0,,0,,0,,0,,,2186183.3,,,,,
DERECHOS Y CONTRIB,2411.76,,4541.66,,80.67,,0,,238609.18,,64018.78,,309662.05,,54592.81,,,,DERECHOS Y CONTRIB,0,,0,,44258.91,,44258.91,,0,,4664.06,,72660.5,,77324.56,,0,,88571.64,,188711.94,,277283.58,,37233.25,,31020.59,,0,,31020.59,,0,,0,,0,,10649.56,,10649.56,,0,,9667.46,,164501.17,,174168.63,,36407.34,,0,,36407.34,,5839.11,,0,,5839.11,,0,,6862.95,,85140.58,,92003.53,,,1095851.1099999999,,,,,
DIVERSOS,0,,0,,0,,0,,3459.9,,137592.69,,141052.59,,0,,,,DIVERSOS,600,,0,,24797.91,,25397.91,,0,,0,,176320.4,,176320.4,,0,,0,,78957.96,,78957.96,,9472.73,,3907.05,,0,,3907.05,,0,,0,,0,,49526.92,,49526.92,,0,,0,,38297.12,,38297.12,,34834.41,,0,,34834.41,,8031.59,,0,,8031.59,,35428.24,,196.76,,1978,,37603,,,603401.6799999999,,,,,
NO DEDUCIBLES,0,,0,,0,,0,,0,,57,,57,,0,,,,NO DEDUCIBLES,0,,0,,39.8,,39.8,,0,,3417.68,,0,,3417.68,,170,,1071.3,,5044.02,,6285.320000000001,,0,,0,,0,,0,,0,,395.1,,0,,289.8,,684.9000000000001,,329.06,,616.86,,5611.56,,6557.4800000000005,,3118.7,,0,,3118.7,,0,,0,,0,,1059.15,,0,,0,,1059.15,,,21220.030000000002,,,,,
EQUIPOS MENORES,0,,0,,0,,0,,2011.7,,2764,,4775.7,,0,,1,,EQUIPOS MENORES,0,,0,,0,,0,,847.66,,22873.35,,9865.68,,33586.69,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4162.07,,0,,4162.07,,0,,0,,0,,3736.9,,0,,0,,3736.9,,,46261.36,,,,,
GASTOS DE VIAJE,0,,4726.35,,0,,0,,2501.72,,1060,,8288.07,,0,,,,GASTOS DE VIAJE,0,,11385.61,,16730.64,,28116.25,,3177.1,,8000.9,,3590,,14768,,4484.69,,4403.25,,34210.15,,43098.09,,0,,2963,,0,,2963,,0,,0,,0,,1428.44,,1428.44,,4584.1,,4624.11,,29379,,38587.21,,11997.11,,0,,11997.11,,0,,0,,0,,78.33,,325.33,,21549.33,,21952.99,,,171199.15999999997,,,,,
TELEFONO,0,,0,,0,,0,,9039.61,,30744.86,,39784.47,,15248.29,,,,TELEFONO,0,,0,,9011.46,,9011.46,,0,,9483.4,,29405.73,,38889.13,,0,,5219.16,,23117.17,,28336.329999999998,,3395,,5410.01,,0,,5410.01,,0,,0,,0,,22924.26,,22924.26,,0,,0,,41263.64,,41263.64,,11742.36,,0,,11742.36,,16406.51,,0,,16406.51,,0,,0,,7980,,7980,,,225143.16999999998,,,,,
ARRENDAM MAQ Y EQUIPO,0,,0,,0,,0,,4980.95,,17433.29,,22414.24,,0,,,,ARRENDAM MAQ Y EQUIPO,0,,0,,1660.31,,1660.31,,0,,0,,14942.82,,14942.82,,0,,0,,9961.88,,9961.88,,0,,0,,0,,0,,0,,0,,0,,4980.94,,4980.94,,0,,0,,9961.88,,9961.88,,3320.62,,0,,3320.62,,1660.31,,0,,1660.31,,1660.31,,0,,0,,1660.31,,,70563.31,,,,,
ARRENDAMIENTO,1105729.51,,2211459.03,,176916.72,,265375.08,,1150978.77,,663437.71,,5573896.82,,1496956.65,,,,ARRENDAMIENTO,172184.75,,545251.72,,0,,717436.47,,1590008.21,,2594223.91,,0,,4184232.12,,1843096.29,,4258187.9799999995,,284031.78,,6385316.05,,1121265.67,,746834.93,,0,,746834.93,,0,,0,,0,,0,,0,,2701469.58,,4599799.56,,34754.09,,7336023.2299999995,,1715246.38,,0,,1715246.38,,690027.34,,0,,690027.34,,0,,0,,2965323.44,,2965323.44,,,31435602.450000003,,,,,
MENSAJERIA Y PAQUETERIA,0,,109.29,,0,,0,,0,,0,,109.29,,0,,,,MENSAJERIA Y PAQUETERIA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,109.29,,,,,
SEGUROS,0,,76768.99,,0,,0,,978.28,,274889.66,,352636.93,,40541.92,,,,SEGUROS,0,,3631.31,,51177.01,,54808.32,,0,,99174.72,,300109.79,,399284.51,,0,,47990.86,,334372.75,,382363.61,,98852.22,,36501.38,,0,,36501.38,,0,,707.52,,6428.32,,108476.86,,115612.7,,0,,42504.95,,277138.14,,319643.09,,82959.66,,0,,82959.66,,18824.65,,0,,18824.65,,0,,0,,129133.53,,129133.53,,,1990620.5999999999,,,,,
HONORARIOS,38092.09,,323033.43,,112322.83,,65440.26,,69326.07,,101622.5,,709837.1799999999,,0,,,,HONORARIOS,10743.92,,77208.17,,8790.48,,96742.56999999999,,23441.29,,261761.02,,71859.29,,357061.6,,26371.45,,359029.48,,86678.97,,472079.9,,73811.94,,38484.53,,0,,38484.53,,0,,11720.64,,232275.45,,33208.49,,277204.58,,17580.96,,157228.85,,65121.61,,239931.41999999998,,160539.48,,0,,160539.48,,45113.16,,0,,45113.16,,38092.09,,0,,0,,38092.09,,,2508898.45,,,,,
PAPELERIA,2890.38,,0,,0,,2606,,11920,,12916.47,,30332.85,,0,,,,PAPELERIA,1600,,0,,2668.68,,4268.68,,0,,4800,,18224.15,,23024.15,,6701.9,,25195.55,,0,,31897.449999999997,,2536.83,,1970.32,,0,,1970.32,,0,,0,,718.56,,3297.94,,4016.5,,0,,1128,,3259.02,,4387.02,,16164.96,,0,,16164.96,,500.56,,0,,500.56,,1914,,0,,2442.5,,4356.5,,,123455.82,,,,,
COMEDOR,12586,,157238,,80504,,37990,,20010,,194738.77,,503066.77,,0,,,,PAPELERIA,0,,0,,0,,0,,0,,0,,176616.6,,176616.6,,58174,,185820,,68438,,312432,,54960,,23445,,0,,23445,,0,,0,,0,,0,,0,,33728,,108528,,24208,,166464,,131738.8,,0,,131738.8,,0,,0,,0,,0,,0,,36295,,36295,,,1405018.1700000002,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,,0,,0,,0,,0,,8166.67,,8166.67,,0,,,,,0,,0,,1458.33,,1458.33,,0,,0,,11383.67,,11383.67,,0,,0,,7935,,7935,,2612.97,,437.5,,0,,437.5,,0,,0,,0,,4433.33,,4433.33,,0,,0,,1483.33,,1483.33,,14015.8,,0,,14015.8,,2658.33,,0,,2658.33,,0,,0,,0,,0,,,54584.93000000001,,,,,
EQUIPO DE TRABAJO,0,,0,,0,,0,,3570.39,,19770.59,,23340.98,,0,,,,EQUIPO DE TRABAJO,0,,0,,2725.24,,2725.24,,0,,0,,5344.62,,5344.62,,0,,0,,9743.8,,9743.8,,12797.76,,4408.33,,0,,4408.33,,0,,0,,0,,4032.56,,4032.56,,0,,0,,4439.36,,4439.36,,11265.96,,0,,11265.96,,1676.35,,0,,1676.35,,0,,0,,0,,0,,,79774.95999999999,,,,,
DONATIVOS,0,,0,,0,,0,,0,,0,,0,,0,,,,PAPELERIA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
RECLUTAMIENTO,0,,0,,0,,0,,0,,42000,,42000,,0,,,,RECLUTAMIENTO,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,42000,,,,,
ARTICULOS DE LIMPIEZA,0,,845,,0,,0,,6580,,15542.5,,22967.5,,0,,,,ARTICULOS DE LIMPIEZA,0,,0,,5919.63,,5919.63,,3990,,0,,26321.1,,30311.1,,0,,0,,43764.7,,43764.7,,6350.51,,4975.68,,0,,4975.68,,0,,0,,0,,9752.29,,9752.29,,0,,0,,26595.91,,26595.91,,0,,0,,0,,2554,,0,,2554,,0,,0,,0,,0,,,153191.32,,,,,
MANTENIMIENTO INSTALACIONES,3293.69,,421.1,,0,,1030.07,,14606.9,,161609.90999999997,,180961.66999999998,,0,,,,MANTENIMIENTO,0,,0,,508.91999999999996,,508.91999999999996,,0,,0,,67285.34999999999,,67285.34999999999,,0,,0,,10465,,10465,,3200,,1725,,0,,1725,,,,0,,7564.99,,23965.16,,31530.15,,49592.130000000005,,0,,32745.04,,82337.17000000001,,19657,,0,,19657,,5420,,0,,5420,,0,,0,,14288,,14288,,,417378.26,,,,,
MANTENIMIENTO ACTIVO FIJO,0,,4094.82,,0,,0,,701.74,,4698.280000000001,,9494.84,,0,,,,MANTENIMIENTO,0,,0,,511.38,,511.38,,0,,5142.860000000001,,39389.16,,44532.020000000004,,0,,0,,16923.16,,16923.16,,9056.9,,8860,,0,,8860,,,,0,,1928.05,,19284.09,,21212.14,,0,,0,,2467.28,,2467.28,,11411.95,,0,,11411.95,,1097.68,,0,,1097.68,,0,,3497.22,,0,,3497.22,,,129064.56999999999,,,,,
MANTENIMIENTO MAYORES ADMON,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,MANTENIMIENTO,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,,0,,0,0,0,,0,,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,,,0,,,,,
GASTOS DE ADMON PLANTA,1242249.2999999998,0,2809653.14,0,369576.66,0,434366.52,0,1906623.65,0,4944011.27,0,11706480.539999997,0.08716531023772814,0,,,,GASTOS DE ADMINISTRACION,185657.56000000003,0.022156333241961257,637476.81,0.052139620407792305,496956.92,0,1320091.2899999998,0.06406413594444797,1622190.86,0.02751130302538023,3239948.8000000003,0.04334329363961501,3596346.91,0,8458486.569999998,0.06325738973037677,2338841.19,0.04554074797446364,6034054.45,0.07772333185430372,5039046.879999999,0,13411942.519999998,0.10397486915277776,2639204.8,0.24412759320623226,1348261.5000000002,0.40765784774831754,0,0,1348261.5000000002,0.010452275115046341,0,,12823.259999999998,0.0016640262640900858,347758.41,0.008329102540342002,1913196.01,0,2273777.6799999997,0.16101607069462628,2853726.96,0.056075324204932886,5173420.9799999995,0.42139847671544073,3551047.32,0,11578195.259999998,0.18329282731629,3178561.15,0.2599764716209139,0,0,3178561.15,0.20608681736003304,1082523.8900000001,0.08854029483357474,0,0,1082523.8900000001,0.12590985015067246,125531.53999999998,0.0024666767010690115,10882.26,0.0008864091681209698,3520832.38,0,3657246.1799999997,0.057897364612583095,,60654771.38000001,0.11105645020670245,65521691.45,-4866920.069999993,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10502,,10508,,10520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
LABOR INDIRECTA,287744.61,,416713.8,,0,,0,,354666.54,,0,,1059124.95,,0,,,,MANO DE OBRA INDIRECTA,0,,73299.54,,0,,73299.54,,0,,701025.96,,0,,701025.96,,0,,633852.93,,0,,633852.93,,0,,41957.12,,0,,41957.12,,0,,68608.74,,0,,0,,68608.74,,0,,297913.72,,0,,297913.72,,114346.67,,0,,114346.67,,123110.02,,0,,123110.02,,60490.16,,0,,0,,60490.16,,,3173729.81,,,,,
LABOR INDIRECTA,69073.18,,97033.55,,0,,0,,85144.43,,0,,251251.15999999997,,0,,,,BENEFICIO LABOR INDIRECTA,0,,18038.39,,0,,18038.39,,0,,150370.79,,0,,150370.79,,0,,129192.25,,0,,129192.25,,0,,10639.19,,0,,10639.19,,0,,15678.81,,0,,0,,15678.81,,0,,70160.47,,0,,70160.47,,28777.57,,0,,28777.57,,31534.29,,0,,31534.29,,14740.78,,0,,0,,14740.78,,,720383.7,,,,,
COMBUSTIBLE ,0,,260739.22,,0,,0,,95005.48,,0,,355744.7,,0,,,,COMBUSTIBLE ,0,,34482.76,,0,,34482.76,,0,,253617.37,,0,,253617.37,,0,,226886.01,,0,,226886.01,,0,,0,,0,,0,,0,,11751.51,,0,,0,,11751.51,,0,,266437.84,,0,,266437.84,,51032.75,,0,,51032.75,,42546.74,,0,,42546.74,,0,,0,,0,,0,,,1242499.6800000002,,,,,
ENERGIA ELECTRICA,0,,0,,0,,0,,0,,0,,0,,0,,,,ENERGIA ELECTRICA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
DEPRECIACIONES Y AMORT.,0,,25415.43,,104622.52,,33875.01,,24956.9,,0,,188869.86000000002,,0,,,,DEPRECIACIONES Y AMORT.,0,,5000.22,,0,,5000.22,,80.55,,0,,0,,80.55,,5863.08,,10261.14,,0,,16124.22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,502.74,,0,,502.74,,6212.28,,0,,6212.28,,6376.21,,0,,6376.21,,0,,0,,0,,0,,,223166.08,,,,,
GASTOS EXPORTACION,0,,460,,0,,0,,23731,,0,,24191,,0,,,,GASTOS EXPORTACION,0,,0,,0,,0,,0,,5916,,0,,5916,,1836,,406386.37,,0,,408222.37,,866314.06,,0,,0,,0,,0,,0,,0,,0,,0,,13823,,10469,,0,,24292,,10189,,0,,10189,,0,,0,,0,,0,,906,,0,,906,,,1340030.4300000002,,,,,
EQ PROTECCION Y SEGURIDAD,0,,0,,0,,0,,0,,0,,0,,0,,,,EQ PROTECCION Y SEGURIDAD,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
DIVERSOS,0,,1000,,0,,0,,0,,0,,1000,,0,,,,DIVERSOS,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,1000,,,,,
NO DEDUCIBLES,0,,0,,0,,0,,0,,0,,0,,0,,,,NO DEDUCIBLES,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
EQUIPOS MENORES,0,,0,,0,,0,,0,,0,,0,,0,,,,EQUIPOS MENORES,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,,
GASTOS DE VIAJE,0,,34531.03,,1568.45,,0,,1616.17,,0,,37715.649999999994,,0,,,,GASTOS DE VIAJE,0,,54558.01,,0,,54558.01,,0,,208690.55,,0,,208690.55,,0,,103582.69,,0,,103582.69,,0,,0,,0,,0,,0,,8987.1,,0,,0,,8987.1,,0,,167153.98,,0,,167153.98,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,580687.98,,,,,
