UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.323754792205936,Unnamed: 122,Unnamed: 123,,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
FLETES INTERPLANTAS,42500,0.014729485716713725,,0,,,42500,,,138074.09,0.04503356597290317,,,,,138074.09,,,181100,0.05455894236173706,,,,,181100,,,361674.08999999997,0.039012425641191194,,0,0,,,,,0,,,220200,0.06871484911319134,,,,,220200,,,215150,0.09309607189659702,,,,,215150,,,435350,0.048321391983566865,,220200,0.05603631079649615,,,,,220200,,,181450,0.057485686452169116,,,,,181450,,,220200,0.05955534905373852,,,,,220200,,,621850,0.05766716048247366,,270750,0.0532426562227288,,,,,270750,,,,,,,,,,,,,,,,,,,,,270750,0.0532426562227288,,1689624.0899999999,0.049478213178609454,,0,,,1689624.0899999999,,,,,,
GASTOS DE IMPORTACION MERCANCIAS,0,0,,0,,,0,,,0,0,,,,,0,,,14670.7,0.004419756353983081,,,,,14670.7,,,14670.7,0.0015824733058821653,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,14670.7,0,,0,,,14670.7,,,,,,
(+) GTOS S/COMPRA,74500,0.025819922021062883,,0,,,74500,,,138074.09,0.04503356597290317,,,,,138074.09,,,196772.74000000002,0.05928057747112686,,,,,196772.74000000002,,,409346.83,0.04415470504628168,,0,0,,,,,0,,,220200,0.06871484911319134,,,,,220200,,,215150,0.09309607189659702,,,,,215150,,,435350,0.048321391983566865,,220200,0.05603631079649615,,,,,220200,,,181450,0.057485686452169116,,,,,181450,,,220200,0.05955534905373852,,,,,220200,,,621850,0.05766716048247366,,320750,0.06307509504502405,,,,,320750,,,,,,,,,,,,,,,,,,,,,320750,0.06307509504502405,,1787296.8299999998,0.052338418996022304,,0,,,1787296.8299999998,,,,,,
TOTAL MATERIALES,2417375.41,0.8378046252595291,,0,,,2417375.41,,,2508110.88,0.8180331065867334,,,,,2508110.88,,,2633636.5600000005,0.793420349413603,,,,,2633636.5600000005,,,7559122.850000001,0.8153741897802365,,2669686.379999999,0.7641066274579915,,,,,2669686.379999999,,,2085791.6099999987,0.650884903554543,,,,,2085791.6099999987,,,1873355.8,0.810606861467381,,,,,1873355.8,,,6628833.789999997,0.7357631238325554,,2997160.56,0.7627148984884671,,,,,2997160.56,,,2863442.3900000006,0.9071752626364826,,,,,2863442.3900000006,,,2637291.3099999996,0.7132824910238025,,,,,2637291.3099999996,,,8497894.26,0.7880508676602263,,3097646.1600000015,0.6091483272263567,,,,,3097646.1600000015,,,,,,,,,,,,,,,,,,,,,3097646.1600000015,0.6091483272263567,,25783497.059999995,0.7550326558286287,,0,,,25783497.059999995,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE FABRICACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA INDIRECTA,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,1755.22,0,,,,,1755.22,,,68.17,0,,,,,68.17,,,0,0,,,,,0,,,1823.39,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,1823.39,0,,0,,,1823.39,,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,0,,,0,,,6699.99,0.0021852357794484942,,,,,6699.99,,,3291.66,0.0009916592391741325,,,,,3291.66,,,9991.65,0.0010777617568839615,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,5218.52,0.001411402271316601,,,,,5218.52,,,5218.52,0,,12953.14,0.002547219132132511,,,,,12953.14,,,,,,,,,,,,,,,,,,,,,12953.14,0.002547219132132511,,28163.309999999998,0,,0,,,28163.309999999998,,,,,,
MANTENIMIENTO ACTIVO FIJO,645,0,,0,,,645,,,52034.22,0.016971225225663685,,,,,52034.22,,,4918.780000000001,0.0014818522060191335,,,,,4918.780000000001,,,57598,0.006212879922035141,,1897.6,0,,,,,1897.6,,,2633.44,0,,,,,2633.44,,,5138.62,0.0022234968020882705,,,,,5138.62,,,9669.66,0.0010732776644259037,,18980.8,0.004830218019828039,,,,,18980.8,,,18829.300000000003,0.005965363658935399,,,,,18829.300000000003,,,18456.87,0.004991849842368187,,,,,18456.87,,,56266.97,0.005217908480907825,,22067.760000000002,0.004339598002901887,,,,,22067.760000000002,,,,,,,,,,,,,,,,,,,,,22067.760000000002,0.004339598002901887,,145602.39,0.004263756734040786,,0,,,145602.39,,,,,,
DEPRECIACIONES Y AMORT.,263798.48,0.0914262574882539,,0,,,263798.48,,,263798.48,0.08603921454511544,,,,,263798.48,,,263798.48,0.07947303183563692,,,,,263798.48,,,791395.44,0.08536485363321931,,263798.48,0.07550331319491711,,,,,263798.48,,,263798.48,0.08232003973428348,,,,,263798.48,,,263798.48,0.11414641998741812,,,,,263798.48,,,791395.44,0.08784042556620504,,263798.48,0.06713121531754439,,,,,263798.48,,,263798.48,0.08357474074311823,,,,,263798.48,,,263798.48,0.07134700525088855,,,,,263798.48,,,791395.44,0.07338992979589587,,503062.92,0.09892670769330424,,,,,503062.92,,,,,,,,,,,,,,,,,,,,,503062.92,0.09892670769330424,,2877249.2399999998,0.08425610886307382,,0,,,2877249.2399999998,,,,,,
FLETES REFACCIONES,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,85050,0.02434266030353056,,,,,85050,,,0,0,,,,,0,,,9760.27,0.004223299082733902,,,,,9760.27,,,94810.27,0.010523404664609647,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,94810.27,0.0027763824973527224,,0,,,94810.27,,,,,,
GASTOS DE IMPORTACION REFACCIONES,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,5453.9,0.0023599194353560327,,,,,5453.9,,,5453.9,0,,35708.2,0.009086992702922087,,,,,35708.2,,,0,0,,,,,0,,,0,0,,,,,0,,,35708.2,0.003311394226807535,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,41162.1,0.001205372941077823,,0,,,41162.1,,,,,,
HONORARIOS,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,1850,0,,,,,1850,,,1850,0,,1800,0,,,,,1800,,,21551.73,0.00682786438843652,,,,,21551.73,,,0,0,,,,,0,,,23351.73,0.0021655189538528495,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,25201.73,0,,0,,,25201.73,,,,,,
MATERIALES INDIRECTOS,90.74,0,,0,,,90.74,,,0,0,,,,,0,,,0,0,,,,,0,,,90.74,0,,0,0,,,,,0,,,4327.8,0.0013505182742600795,,,,,4327.8,,,16555.07,0.00716343010445362,,,,,16555.07,,,20882.87,0.0023178806638609597,,2.11,0,,,,,2.11,,,0,0,,,,,0,,,185.2,0,,,,,185.2,,,187.31,0,,4398,0,,,,,4398,,,,,,,,,,,,,,,,,,,,,4398,0,,25558.920000000002,0,,0,,,25558.920000000002,,,,,,
COMBUSTIBLE,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
HERRAMIENTAS Y EQ MENORES,167394,0.058014765460319466,,0,,,167394,,,29083.15,0.009485617136602812,,,,,29083.15,,,3158,0,,,,,3158,,,199635.15,0.021533893801303407,,16796.1,0.00480731048470464,,,,,16796.1,,,1480.56,0,,,,,1480.56,,,2772.18,0.0011995308788766363,,,,,2772.18,,,21048.839999999997,0.0023363023967827756,,8158.5,0.0020761682181344864,,,,,8158.5,,,37381.38,0.011842900467508324,,,,,37381.38,,,167437.97,0.045285316749316074,,,,,167437.97,,,212977.85,0.019750466921544106,,368688.84,0.07250220927526008,,,,,368688.84,,,,,,,,,,,,,,,,,,,,,368688.84,0.07250220927526008,,802350.6799999999,0.023495686539981953,,0,,,802350.6799999999,,,,,,
EQ PROTECCION Y SEGURIDAD,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
MAQUILA,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,30080.39,0.00860948519186029,,,,,30080.39,,,0,0,,,,,0,,,0,0,,,,,0,,,30080.39,0.0033387534540222,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,30080.39,0,,0,,,30080.39,,,,,,
DIVERSOS,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
RECOLECCION DE BASURA ,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
ARRENDAMIENTO DE EQUIPOS,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
GASTOS DE FABRICACION,431928.22,0.14969601287377843,,0,,,431928.22,,,351615.84,0.11468129268683044,,,,,351615.84,,,275166.92,0.0828979355501751,,,,,275166.92,,,1058710.98,0.11419917689642259,,399377.79,0.1143082642533188,,,,,399377.79,,,272308.44999999995,0.08497563148954136,,,,,272308.44999999995,,,305328.52,0.13211659702533843,,,,,305328.52,,,977014.76,0.10844312206659125,,328448.08999999997,0.08358319369552925,,,,,328448.08999999997,,,341560.88999999996,0.10821086925799847,,,,,341560.88999999996,,,455097.04000000004,0.12308566335387468,,,,,455097.04000000004,,,1125106.02,0.10433652716111155,,911170.6599999999,0.17918059542240777,,,,,911170.6599999999,,,,,,,,,,,,,,,,,,,,,911170.6599999999,0.17918059542240777,,4072002.4199999995,0.11924273866181298,,0,,,4072002.4199999995,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSTO DE VENTAS DIRECTO,2849303.63,0.9875006381333075,,0,,,2849303.63,,,2859726.7199999997,0.9327143992735639,,,,,2859726.7199999997,,,2908803.4800000004,0.8763182849637781,,,,,2908803.4800000004,,,8617833.83,0.929573366676659,,3069064.169999999,0.8784148917113104,,,,,3069064.169999999,,,2358100.0599999987,0.7358605350440843,,,,,2358100.0599999987,,,2178684.3200000003,0.9427234584927195,,,,,2178684.3200000003,,,7605848.549999998,0.8442062458991467,,3325608.65,0.8462980921839963,,,,,3325608.65,,,3205003.2800000007,1.0153861318944812,,,,,3205003.2800000007,,,3092388.3499999996,0.8363681543776772,,,,,3092388.3499999996,,,9623000.280000001,0.892387394821338,,4008816.820000001,0.7883289226487644,,,,,4008816.820000001,,,,,,,,,,,,,,,,,,,,,4008816.820000001,0.7883289226487644,,29855499.479999993,0.8742753944904417,,0,,,29855499.479999993,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARGEN DE BRUTO,36065.270000000484,0.012499361866692498,,0,,,36065.270000000484,,,206299.41000000015,0.06728560072643613,,,,,206299.41000000015,,,410542.39000000013,0.1236817150362219,,,,,410542.39000000013,,,652907.0700000008,0.07042663332334104,,424802.11000000127,0.12158510828868964,,,,,424802.11000000127,,,846447.4700000011,0.26413946495591567,,,,,846447.4700000011,,,132369.14999999944,0.057276541507280426,,,,,132369.14999999944,,,1403618.7300000018,0.15579375410085308,,603986.23,0.15370190781600368,,,,,603986.23,,,-48565.37000000058,-0.015386131894481198,,,,,-48565.37000000058,,,605012.5300000007,0.16363184562232286,,,,,605012.5300000007,,,1160433.3900000001,0.10761260517866197,,1076391.5299999993,0.2116710773512356,,,,,1076391.5299999993,,,,,,,,,,,,,,,,,,,,,1076391.5299999993,0.2116710773512356,,4293350.7200000025,0.12572460550955836,,0,,,4293350.7200000025,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE ADMINISTRACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,36160,0.010349566097303529,,,,,36160,,,0,0,,,,,0,,,0,0,,,,,0,,,36160,0.004013555838120541,,0,0,,,,,0,,,1091.1,0,,,,,1091.1,,,0,0,,,,,0,,,1091.1,0,,3329.81,0,,,,,3329.81,,,,,,,,,,,,,,,,,,,,,3329.81,0,,40580.909999999996,0.0011883536272035303,,0,,,40580.909999999996,,,,,,
MANTENIMIENTO ACTIVO FIJO,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,3497.22,0.0015132579342701231,,,,,3497.22,,,3497.22,0,,805,0,,,,,805,,,5447.3,0.0017257744822865848,,,,,5447.3,,,0,0,,,,,0,,,6252.3,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,9749.52,0,,0,,,9749.52,,,,,,
ARRENDAMIENTO,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
ENERGIA ELECTRICA,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
TRANSPORTE DE PERSONAL,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
DEPRECIACIONES Y AMORT.,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
COMBUSTIBLE,0,0,,0,,,0,,,2222.14,0,,,,,2222.14,,,3009.8,0,,,,,3009.8,,,5231.9400000000005,0,,835.66,0,,,,,835.66,,,0,0,,,,,0,,,0,0,,,,,0,,,835.66,0,,0,0,,,,,0,,,278.33,0,,,,,278.33,,,0,0,,,,,0,,,278.33,0,,185.47,0,,,,,185.47,,,,,,,,,,,,,,,,,,,,,185.47,0,,6531.400000000001,0,,0,,,6531.400000000001,,,,,,
DIVERSOS,0,0,,0,,,0,,,702.37,0,,,,,702.37,,,238.78,0,,,,,238.78,,,941.15,0,,603.99,0,,,,,603.99,,,729.3,0,,,,,729.3,,,196.76,0,,,,,196.76,,,1530.05,0,,0,0,,,,,0,,,124.71,0,,,,,124.71,,,648.13,0,,,,,648.13,,,772.84,0,,314.51,0,,,,,314.51,,,,,,,,,,,,,,,,,,,,,314.51,0,,3558.55,0,,0,,,3558.55,,,,,,
SEGUROS,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
TELEFONO,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
DERECHOS Y CONTRIB,0,0,,0,,,0,,,0,0,,,,,0,,,6598.95,0.001988027237426752,,,,,6598.95,,,6598.95,0,,6862.95,0.0019642852502071142,,,,,6862.95,,,6862.95,0.002141628400187904,,,,,6862.95,,,6862.95,0.0029696197379630515,,,,,6862.95,,,20588.85,0.0022852461039183656,,6862.95,0.0017464777437820767,,,,,6862.95,,,6862.95,0.0021742705529727967,,,,,6862.95,,,6862.95,0.0018561552351878056,,,,,6862.95,,,20588.85,0.001909303718098541,,12316.81,0.0024220856162166884,,,,,12316.81,,,,,,,,,,,,,,,,,,,,,12316.81,0.0024220856162166884,,60093.45999999999,0.0017597506108712262,,0,,,60093.45999999999,,,,,,
GASTOS DE VIAJE,0,0,,0,,,0,,,5913.03,0.0019285647771044925,,,,,5913.03,,,267.89,0,,,,,267.89,,,6180.92,0,,3504.04,0.0010029118801879275,,,,,3504.04,,,2096.94,0,,,,,2096.94,,,325.33,0,,,,,325.33,,,5926.3099999999995,0,,8083.46,0.0020570721020483416,,,,,8083.46,,,6694.18,0.0021208020530966184,,,,,6694.18,,,224.31,0,,,,,224.31,,,15001.95,0.0013912034384498605,,1641.63,0,,,,,1641.63,,,,,,,,,,,,,,,,,,,,,1641.63,0,,28750.81,0,,0,,,28750.81,,,,,,
ARRENDAM MAQ Y EQUIPO,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
PAPELERIA,0,0,,0,,,0,,,1331.48,0,,,,,1331.48,,,0,0,,,,,0,,,1331.48,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,2580,0,,,,,2580,,,2580,0,,305.56,0,,,,,305.56,,,,,,,,,,,,,,,,,,,,,305.56,0,,4217.04,0,,0,,,4217.04,,,,,,
MENSAJERIA Y PAQUETERIA,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
EQUIPOS MENORES,0,0,,0,,,0,,,382.04,0,,,,,382.04,,,0,0,,,,,0,,,382.04,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,382.04,0,,0,,,382.04,,,,,,
HONORARIOS,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
NO DEDUCIBLES,1000,0,,0,,,1000,,,0,0,,,,,0,,,4499.4,0.0013555080356841508,,,,,4499.4,,,5499.4,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,1211.53,0,,,,,1211.53,,,0,0,,,,,0,,,1211.53,0,,4111.12,0,,,,,4111.12,,,,,,,,,,,,,,,,,,,,,4111.12,0,,10822.05,0,,0,,,10822.05,,,,,,
COMEDOR,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
EQUIPO DE TRABAJO,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
DONATIVOS,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
RECLUTAMIENTO,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,,,0,,,,,,
ARTICULOS DE LIMPIEZA,0,0,,0,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,440,0,,,,,440,,,0,0,,,,,0,,,440,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,440,0,,0,,,440,,,,,,
