UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.424960830921677,Unnamed: 122,Unnamed: 123,17.923098024721693,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
PAPELERIA,1500,0,,0,0,,1500,,,0,0,,,,,0,,,0,0,,,,,0,,,1500,0,,831.04,0,,,,,831.04,,,0,0,,,,,0,,,4800,0,,,,,4800,,,5631.04,0,,7883.09,0,,,,,7883.09,,,0,0,,,,,0,,,780,0,,,,,780,,,8663.09,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,15794.130000000001,0,,0,0,,15794.130000000001,,,,,,
MENSAJERIA Y PAQUETERIA,13084.77,0,,5832.316257626499,0,,7252.453742373502,,,0,0,,,,,0,,,1253.47,0,,,,,1253.47,,,14338.24,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,14338.24,0,,5832.316257626499,0,,8505.923742373501,,,,,,
EQUIPOS MENORES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,590,0,,,,,590,,,1295,0,,,,,1295,,,22873.35,0,,,,,22873.35,,,24758.35,0,,6664.12,0,,,,,6664.12,,,0,0,,,,,0,,,3100,0,,,,,3100,,,9764.119999999999,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,34522.47,0,,0,0,,34522.47,,,,,,
HONORARIOS,261761.02,0.002845306680107348,,119510.79000000004,0.0011617147904669017,,142250.22999999995,0.0016835918896404465,,261761.02,0.003329289788684177,,,,,261761.02,,,261761.02,0.0029194364415224936,,,,,261761.02,,,785283.0599999999,0.003017039678460096,,261761.02,0.0029849010364929366,,,,,261761.02,,,266761.02,0.00307475157940667,,,,,266761.02,,,261761.02,0.0035017790260343422,,,,,261761.02,,,790283.06,0.0031712234648713393,,261761.02,0.0031059906509151025,,,,,261761.02,,,261761.02,0.003482590284952829,,,,,261761.02,,,715666.58,0.008547086713363329,,,,,715666.58,,,1239188.6199999999,0.005095952680909313,,488713.8,0.005334391127959698,,,,,488713.8,,,,,,,,,,,,,,,,,,,,,488713.8,0.005334391127959698,,3303468.54,0.003912792365455681,,119510.79000000004,0.001166568456824086,,3183957.75,0.002746223908631595,,,,,
NO DEDUCIBLES,0,0,,2139,0,,-2139,,,0,0,,,,,0,,,325,0,,,,,325,,,325,0,,791,0,,,,,791,,,1291,0,,,,,1291,,,3417.68,0,,,,,3417.68,,,5499.68,0,,1804.76,0,,,,,1804.76,,,50,0,,,,,50,,,157.7,0,,,,,157.7,,,2012.46,0,,190,0,,,,,190,,,,,,,,,,,,,,,,,,,,,190,0,,8027.14,0,,2139,0,,5888.14,,,,,,
COMEDOR,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
EQUIPO DE TRABAJO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DONATIVOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
RECLUTAMIENTO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
ARTICULOS DE LIMPIEZA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,6097.18,0,,,,,6097.18,,,,,,,,,,,,,,,,,,,,,6097.18,0,,6097.18,0,,0,0,,6097.18,,,,,,
ADMON PLANTA,1925895.0447799999,0.020934217157689002,,1657622.084620009,0.016113056341671258,,268272.96015999094,0.004821160816017744,,1641284.0655600003,0.02087518714512558,,,,,1641284.0655600003,,,1541530.8813800002,0.017192786881840012,,,,,1541530.8813800002,,,5108709.99172,0.01962754774153003,,1668800.3064000001,0.019029585704827597,,,,,1668800.3064000001,,,1662474.71078,0.019162082761171224,,,,,1662474.71078,,,1632741.49714,0.021842442123814934,,,,,1632741.49714,,,4964016.51432,0.01991945221528653,,1455217.5046000006,0.017267246148168307,,,,,1455217.5046000006,,,1487185.1791200005,0.01978620291412811,,,,,1487185.1791200005,,,1418199.2843800003,0.0169373177386957,,,,,1418199.2843800003,,,4360601.968100001,0.017932234795472565,,1618394.35258,0.01766503928463414,,,,,1618394.35258,,,,,,,,,,,,,,,,,,,,,1618394.35258,0.01766503928463414,,16051722.82672,0.01901245850181479,,1657622.084620009,0.016180376995689572,,14394100.742099991,0.0028320815061252183,,,,,
GASTOS DE ADMON PLANTA,5049364.78478,0.05488590834660309,,4432605.223558977,0.04308751576748266,,616759.5612210222,0.01179839257912043,,4783914.605560001,0.060845721208711685,,,,,4783914.605560001,,,4665753.681380001,0.05203743217606848,,,,,4665753.681380001,,,14499033.07172,0.05570495570945388,,4797401.9464,0.054705509790123036,,,,,4797401.9464,,,4829002.100780001,0.055660237902567,,,,,4829002.100780001,,,4872690.29714,0.06518573576342994,,,,,4872690.29714,,,14499094.344320001,0.058181518156407035,,4644972.5646,0.055116080153587224,,,,,4644972.5646,,,4686181.419120001,0.06234713588659525,,,,,4686181.419120001,,,5112641.994380001,0.06105943141895588,,,,,5112641.994380001,,,14443795.978100002,0.059397657184025676,,5156115.36258,0.05627984322293223,,,,,5156115.36258,,,,,,,,,,,,,,,,,,,,,5156115.36258,0.05627984322293223,,48598038.75672,0.05756193307759284,,4432605.223558977,0.043267536222943354,,44165433.53316102,0.014294396854649484,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE VENTA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,858842.24,0.00933549832068334,,725963.5747692308,0.007056790622416935,,132878.6652307692,0.0022787076982664052,,854283.66,0.010865475179909314,,,,,854283.66,,,805002.77,0.008978244439391894,,,,,805002.77,,,2518128.67,0.009674593149708272,,750437.7999999999,0.008557357268257432,,,,,750437.7999999999,,,899581.05,0.010368787217457072,,,,,899581.05,,,851396.75,0.011389790893937548,,,,,851396.75,,,2501415.6,0.010037603293831479,,807461,0.009581129829714752,,,,,807461,,,931705.04,0.012395836938385965,,,,,931705.04,,,808165.76,0.00965178900695793,,,,,808165.76,,,2547331.8,0.010475469275513155,,914011.85,0.009976588963704382,,,,,914011.85,,,,,,,,,,,,,,,,,,,,,914011.85,0.009976588963704382,,8480887.92,0.010045185266290235,,725963.5747692308,0.007086274027048421,,7754924.345230769,0.0029589112392418137,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
MANTENIMIENTO ACTIVO FIJO,127614.79,0.001387155407888831,,159499.642629671,0.0015504298307882818,,-31884.852629671004,,,172447.27,0.0021933247933457133,,,,,172447.27,,,78653.89000000001,0,,,,,78653.89000000001,,,378715.95,0.0014550180771958966,,188301.59,0.0021472318955827268,,,,,188301.59,,,73264.91,0,,,,,73264.91,,,104714.50000000001,0.001400846618880356,,,,,104714.50000000001,,,366281,0.001469801088658713,,27784.84,0,,,,,27784.84,,,90878.40000000001,0.0012090884767795343,,,,,90878.40000000001,,,169774.43,0.0020275877279638133,,,,,169774.43,,,288437.67000000004,0.0011861509168085615,,185003.77,0.0020193464341033474,,,,,185003.77,,,,,,,,,,,,,,,,,,,,,185003.77,0.0020193464341033474,,1218438.3900000001,0.0014431790018409293,,159499.642629671,0.0015569075559327189,,1058938.7473703292,,,,,,
FLETES,2791764.35,0.030346098721423645,,1346269.74702704,0.01308652948473896,,1445494.60297296,0.017259569236684685,,2315554.62,0.02945110907463025,,,,,2315554.62,,,2680955.8,0.029900861712072672,,,,,2680955.8,,,7788274.77,0.02992237475215584,,2698037.5,0.030766135195556665,,,,,2698037.5,,,2776009.67,0.03199695411751195,,,,,2776009.67,,,2767367.92,0.03702121476901444,,,,,2767367.92,,,8241415.09,0.03307089603711452,,2586538.48,0.03069121726799567,,,,,2586538.48,,,2462775.87,0.032765914951272165,,,,,2462775.87,,,2559024.33,0.030562001162771215,,,,,2559024.33,,,7608338.68,0.031288000283291845,,2994891.86,0.03268973490657051,,,,,2994891.86,,,,,,,,,,,,,,,,,,,,,2994891.86,0.03268973490657051,,26632920.4,0.03154535493500079,,1346269.74702704,0.013141205252331492,,25286650.65297296,0.018404149682669298,,,,,
HONORARIOS,2400,0,,3152.17997094811,0,,-752.1799709481102,,,3200,0,,,,,3200,,,3398,0,,,,,3398,,,8998,0,,3620,0,,,,,3620,,,3200,0,,,,,3200,,,3240,0,,,,,3240,,,10060,0,,2598,0,,,,,2598,,,3600,0,,,,,3600,,,3200,0,,,,,3200,,,9398,0,,2178,0,,,,,2178,,,,,,,,,,,,,,,,,,,,,2178,0,,30634,0,,3152.17997094811,0,,27481.82002905189,,,,,,
GASTOS DE VIAJE,104054.63,0.0011310596735720946,,264839.47182912997,0.002574394592516228,,-160784.84182912996,-0.0014433349189441336,,173761.1,0.00221003515305881,,,,,173761.1,,,155288.89,0.001731946354845263,,,,,155288.89,,,433104.62,0.0016639781118726567,,178769.58,0.002038536924387775,,,,,178769.58,,,184288.61,0.0021241547759270067,,,,,184288.61,,,208690.55,0.0027918144226423444,,,,,208690.55,,,571748.74,0.00229429569235436,,158871.28,0.0018851267861766262,,,,,158871.28,,,198579.02,0.002641987587943589,,,,,198579.02,,,204665.3,0.002444283574505491,,,,,204665.3,,,562115.6,0.0023116049103170003,,196803.35,0.0021481407813586342,,,,,196803.35,,,,,,,,,,,,,,,,,,,,,196803.35,0.0021481407813586342,,1763772.31,0.002089099607096646,,264839.47182912997,0.002585150461793567,,1498932.8381708702,,,,,,
COMBUSTIBLE ,538416.82,0.0058525175926811245,,511683.44675667793,0.004973862428106416,,26733.373243322014,,,307997.34,0.003917360953910895,,,,,307997.34,,,303029.04,0.003379701157244793,,,,,303029.04,,,1149443.2,0.004416134664277801,,339330.16,0.0038694338305119455,,,,,339330.16,,,405429.04,0.004673072479170044,,,,,405429.04,,,253617.37,0.00339283513986915,,,,,253617.37,,,998376.5699999998,0.004006254677357961,,482997.1,0.00573112252167686,,,,,482997.1,,,356660.57,0.004745178010491167,,,,,356660.57,,,407185.81,0.004862952279427503,,,,,407185.81,,,1246843.48,0.005127431992217858,,535585.23,0.005846000459119948,,,,,535585.23,,,,,,,,,,,,,,,,,,,,,535585.23,0.005846000459119948,,3930248.48,0.004655181685758628,,511683.44675667793,0.004994643319363607,,3418565.033243322,,,,,,
GASTOS EXPORTACION,5752,0,,17933.5567073612,0,,-12181.5567073612,,,6356,0,,,,,6356,,,6160,0,,,,,6160,,,18268,0,,6998,0,,,,,6998,,,6356,0,,,,,6356,,,5916,0,,,,,5916,,,19270,0,,4178,0,,,,,4178,,,9657,0,,,,,9657,,,6066,0,,,,,6066,,,19901,0,,3292,0,,,,,3292,,,,,,,,,,,,,,,,,,,,,3292,0,,60731,0,,17933.5567073612,0,,42797.443292638796,,,,,,
TELEFONO,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DEPRECIACIONES Y AMORT.,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
SERVICIOS CALIDAD,0,0,,54968.619600000005,0,,-54968.619600000005,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,54968.619600000005,0,,-54968.619600000005,,,,,,
DIVERSOS,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,-284.48,0,,,,,-284.48,,,0,0,,,,,0,,,-284.48,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,-284.48,0,,0,0,,-284.48,,,,,,
EQUIPOS MENORES,0,0,,1407.11977768101,0,,-1407.11977768101,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,1407.11977768101,0,,-1407.11977768101,,,,,,
ARRENDAM MAQ Y EQUIPO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
GASTOS DE VENTA,4428844.83,0.048140940847334314,,3085717.35906774,0.029994977819404085,,1343127.4709322597,0.01814596302793023,,3833599.99,0.04875884614373356,,,,,3833599.99,,,4032488.39,0.044974586192330586,,,,,4032488.39,,,12294933.21,0.047236854107850945,,4165494.63,0.04749977379593326,,,,,4165494.63,,,4347844.799999999,0.05011430330344018,,,,,4347844.799999999,,,4194943.09,0.05611898871715007,,,,,4194943.09,,,12708282.52,0.05099540375525482,,4070428.6999999997,0.04829868667006461,,,,,4070428.6999999997,,,4053855.9,0.05393438325514894,,,,,4053855.9,,,4158081.63,0.04965927604563167,,,,,4158081.63,,,12282366.229999999,0.05050914453820478,,4831766.059999999,0.05273951749027914,,,,,4831766.059999999,,,,,,,,,,,,,,,,,,,,,4831766.059999999,0.05273951749027914,,42117348.02,0.049885880791798294,,3085717.35906774,0.030120297403798818,,39031630.660932265,0.019765583387999476,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
TOTAL DE GASTOS,9478209.614780001,0.10302684919393741,,9296051.650618222,0.09036306006735827,,2486131.029394147,0.012663789126579145,,8617514.595560001,0.10960456735244525,,,,,10692410.776941791,,,8698242.07138,0.09701201836839905,,,,,11055120.633058514,,,26793966.281720005,0.10294180981730484,,8962896.5764,0.10220528358605631,,,,,11105910.79080214,,,9176846.90078,0.10577454120600718,,,,,11457884.731146218,,,9067633.38714,0.12130472448058001,,,,,10956327.688346302,,,27207376.86432,0.10917692191166185,,8715401.2646,0.10341476682365182,,,,,10434011.380830461,,,8740037.319120001,0.1162815191417442,,,,,10582717.101222012,,,9270723.62438,0.11071870746458753,,,,,11137880.042268507,,,26726162.2081,0.10990680172223044,,9987881.42258,0.10901936071321139,,,,,11646534.498049483,,,,,,,,,,,,,,,,,,,,,9987881.42258,0.10901936071321139,,90715386.77672,0.10744781386939113,,7518322.582626717,0.07338783362674217,,83197064.19409329,0.03405998024264896,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
